osm_wid,name,osmtype,osmsubtype,linkuse,nnodes,lat,lng,z,x,height,levels
w86209155,service49,highway,service,driveway,12,53.2735159,-6.1942300,0.1655,0.5009,0,0
w86216778,Brighton Cottages,highway,residential,slowroad,5,53.2659559,-6.1835895,0.8731,-0.3398,0,0
w86216781,unclassified09,highway,unclassified,road,5,53.2668575,-6.1825057,0.9451,-0.2395,0,0
w86216782,service50,highway,service,driveway,4,53.2650323,-6.1830709,0.9076,-0.4425,0,0
w88821373,Glencairn View01,highway,residential,slowroad,5,53.2655914,-6.2085538,-0.7871,-0.3803,0,0
w88821472,service51,highway,service,driveway,5,53.2665187,-6.2089630,-0.8143,-0.2772,0,0
w88821496,Orby Park,highway,residential,slowroad,6,53.2644073,-6.2008653,-0.2758,-0.5120,0,0
w89685878,service52,highway,service,driveway,2,53.2680923,-6.1943461,0.1577,-0.1022,0,0
w89685890,service53,highway,service,driveway,6,53.2715853,-6.1979676,-0.0831,0.2862,0,0
w89685891,service54,highway,service,driveway,7,53.2679445,-6.1945111,0.1468,-0.1186,0,0
w89685896,service55,highway,service,driveway,20,53.2714799,-6.1974372,-0.0478,0.2745,0,0
w89685904,service56,highway,service,driveway,3,53.2676808,-6.1944121,0.1534,-0.1480,0,0
w89685908,service57,highway,service,driveway,2,53.2679448,-6.1943957,0.1544,-0.1186,0,0
w89685913,service58,highway,service,driveway,5,53.2716414,-6.1966754,0.0028,0.2924,0,0
w89685921,service59,highway,service,driveway,2,53.2678216,-6.1943899,0.1548,-0.1323,0,0
w89685924,service60,highway,service,driveway,2,53.2647482,-6.1958192,0.0598,-0.4740,0,0
w89685926,service61,highway,service,driveway,2,53.2647250,-6.1956057,0.0740,-0.4766,0,0
w89695163,footway07,highway,footway,walkway,8,53.2725529,-6.1953842,0.0887,0.3938,0,0
w89695165,footway08,highway,footway,walkway,3,53.2725371,-6.1958519,0.0576,0.3920,0,0
w111311792,footway09,highway,footway,walkway,6,53.2709299,-6.2003057,-0.2386,0.2133,0,0
w111311793,footway10,highway,footway,walkway,10,53.2682685,-6.2010831,-0.2903,-0.0826,0,0
w111311794,footway11,highway,footway,walkway,2,53.2707094,-6.2007739,-0.2697,0.1888,0,0
w111311795,footway12,highway,footway,walkway,13,53.2665869,-6.1990339,-0.1540,-0.2696,0,0
w111311796,service62,highway,service,driveway,2,53.2689388,-6.2003945,-0.2445,-0.0081,0,0
w112797288,Mount Eagle Park,highway,residential,slowroad,2,53.2660643,-6.2114704,-0.9810,-0.3277,0,0
w112797290,Mount Eagle Drive,highway,residential,slowroad,11,53.2672564,-6.2118345,-1.0053,-0.1952,0,0
w113570254,footway13,highway,footway,walkway,4,53.2648674,-6.1942657,0.1631,-0.4608,0,0
w113570256,service63,highway,service,driveway,3,53.2650906,-6.1949558,0.1172,-0.4360,0,0
w113570258,steps01,highway,steps,walkway,2,53.2648408,-6.1941969,0.1677,-0.4638,0,0
w113572211,footway14,highway,footway,walkway,2,53.2647618,-6.1940835,0.1752,-0.4725,0,0
w114532923,footway15,highway,footway,walkway,28,53.2665459,-6.1985080,-0.1190,-0.2742,0,0
w114532925,footway16,highway,footway,walkway,13,53.2670494,-6.1984158,-0.1129,-0.2182,0,0
w114975790,service64,highway,service,driveway,5,53.2696102,-6.1991452,-0.1614,0.0666,0,0
w114975806,Burton Hall Road,highway,tertiary,road,5,53.2732895,-6.2019349,-0.3469,0.4757,0,0
w118484308,footway17,highway,footway,walkway,5,53.2666184,-6.2097816,-0.8687,-0.2661,0,0
w118484309,Murphystown Way,highway,tertiary,road,6,53.2691421,-6.2114066,-0.9768,0.0145,0,0
w118484310,Leopardstown Road13,highway,secondary,road,3,53.2697817,-6.2116268,-0.9914,0.0857,0,0
w135993478,Murphystown Road01,highway,residential,slowroad,9,53.2648004,-6.2122994,-1.0362,-0.4682,0,0
w135993480,footway18,highway,footway,walkway,5,53.2658866,-6.2107074,-0.9303,-0.3475,0,0
w142523390,service65,highway,service,driveway,2,53.2714977,-6.2055148,-0.5850,0.2765,0,0
w142523391,service66,highway,service,driveway,3,53.2712621,-6.2055084,-0.5846,0.2503,0,0
w161426112,unclassified10,highway,unclassified,road,19,53.2708019,-6.1969122,-0.0129,0.1991,0,0
w224469189,Leopardstown Road14,highway,secondary,road,3,53.2697314,-6.2118964,-1.0094,0.0801,0,0
w224469190,Murphystown Way01,highway,tertiary,road,16,53.2668733,-6.2102502,-0.8999,-0.2378,0,0
w224469191,Murphystown Way02,highway,tertiary,road,3,53.2651972,-6.2109804,-0.9485,-0.4241,0,0
w224469192,Murphystown Way03,highway,tertiary,road,2,53.2647379,-6.2110326,-0.9519,-0.4752,0,0
w225978535,footway19,highway,footway,walkway,6,53.2704049,-6.2013658,-0.3091,0.1550,0,0
w227774979,Murphystown Way04,highway,tertiary,road,5,53.2640539,-6.2110629,-0.9539,-0.5512,0,0
w228186720,Leopardstown Road15,highway,unclassified,road,3,53.2719023,-6.2054517,-0.5808,0.3215,0,0
w228186721,Leopardstown Road16,highway,unclassified,road,2,53.2718766,-6.2052847,-0.5697,0.3186,0,0
w228186722,trunk_link01,highway,trunk_link,road,5,53.2717839,-6.2062570,-0.6343,0.3083,0,0
w228186745,service67,highway,service,driveway,12,53.2716753,-6.2115457,-0.9860,0.2962,0,0
w228186746,service68,highway,service,driveway,14,53.2716737,-6.2113411,-0.9724,0.2960,0,0
w228186749,service69,highway,service,driveway,2,53.2727001,-6.2094072,-0.8438,0.4102,0,0
w228186750,service70,highway,service,driveway,2,53.2724479,-6.2111981,-0.9629,0.3821,0,0
w228186751,service71,highway,service,driveway,2,53.2722962,-6.2095871,-0.8558,0.3652,0,0
w228186752,service72,highway,service,driveway,2,53.2722701,-6.2103794,-0.9085,0.3623,0,0
w228186754,unclassified11,highway,unclassified,road,2,53.2717446,-6.2052397,-0.5667,0.3039,0,0
w228186755,service73,highway,service,driveway,3,53.2724776,-6.2100659,-0.8876,0.3854,0,0
w228186756,service74,highway,service,driveway,3,53.2715407,-6.2057060,-0.5977,0.2812,0,0
w228186757,service75,highway,service,driveway,3,53.2718724,-6.2115050,-0.9833,0.3181,0,0
w228186760,service76,highway,service,driveway,5,53.2720400,-6.2096198,-0.8580,0.3368,0,0
w228186762,service77,highway,service,driveway,4,53.2721959,-6.2096878,-0.8625,0.3541,0,0
w228186766,Central Park03,highway,unclassified,road,6,53.2715444,-6.2053546,-0.5743,0.2817,0,0
w228186767,service78,highway,service,driveway,7,53.2719997,-6.2108730,-0.9413,0.3323,0,0
w228186768,service79,highway,service,driveway,7,53.2709067,-6.2060693,-0.6219,0.2108,0,0
w228186769,service80,highway,service,driveway,8,53.2725278,-6.2114442,-0.9793,0.3910,0,0
w228197319,Murphystown Way05,highway,tertiary,road,3,53.2696153,-6.2116740,-0.9946,0.0672,0,0
w228197332,service81,highway,service,driveway,2,53.2715806,-6.2034731,-0.4492,0.2857,0,0
w228197336,service82,highway,service,driveway,2,53.2715048,-6.2041791,-0.4962,0.2773,0,0
w228197339,service83,highway,service,driveway,6,53.2711389,-6.2031976,-0.4309,0.2366,0,0
w228197341,service84,highway,service,driveway,6,53.2719182,-6.2025937,-0.3907,0.3232,0,0
w228197342,service85,highway,service,driveway,6,53.2669838,-6.2095643,-0.8543,-0.2255,0,0
w228197343,service86,highway,service,driveway,9,53.2724412,-6.2055034,-0.5842,0.3814,0,0
w228206438,service87,highway,service,driveway,2,53.2736007,-6.2116824,-0.9951,0.5103,0,0
w228212003,motorway_link04,highway,motorway_link,highway,3,53.2710480,-6.2119643,-1.0139,0.2265,0,0
w228213713,cycleway03,highway,cycleway,walkway,4,53.2700718,-6.2113216,-0.9711,0.1179,0,0
w228213714,cycleway04,highway,cycleway,walkway,51,53.2690157,-6.2161711,-1.2936,0.0005,0,0
w228243893,service88,highway,service,driveway,13,53.2731600,-6.2069556,-0.6808,0.4613,0,0
w228243899,service89,highway,service,driveway,6,53.2732074,-6.2075845,-0.7226,0.4666,0,0
w228426710,Orby Avenue01,highway,residential,slowroad,3,53.2656616,-6.2024159,-0.3789,-0.3725,0,0
w228427639,footway20,highway,footway,walkway,7,53.2646940,-6.2106338,-0.9254,-0.4801,0,0
w259057367,service90,highway,service,driveway,4,53.2730910,-6.2042592,-0.5015,0.4536,0,0
w259057368,service91,highway,service,driveway,4,53.2731921,-6.2049465,-0.5472,0.4649,0,0
w259057369,service92,highway,service,driveway,8,53.2734833,-6.2049185,-0.5453,0.4973,0,0
w259225219,service93,highway,service,driveway,8,53.2735587,-6.2071226,-0.6919,0.5056,0,0
w260818636,Burton Hall Drive01,highway,tertiary,road,15,53.2729839,-6.2042798,-0.5029,0.4417,0,0
w260818637,Leopardstown Road17,highway,trunk,road,6,53.2722485,-6.2031444,-0.4273,0.3599,0,0
w260818638,service94,highway,service,driveway,2,53.2724813,-6.2042796,-0.5028,0.3858,0,0
w260818639,service95,highway,service,driveway,7,53.2727513,-6.2043337,-0.5064,0.4159,0,0
w301972642,service96,highway,service,driveway,4,53.2702457,-6.2003185,-0.2394,0.1372,0,0
w301972643,service97,highway,service,driveway,3,53.2702041,-6.2006330,-0.2603,0.1326,0,0
w301972645,pedestrian02,highway,pedestrian,walkway,5,53.2702590,-6.2002557,-0.2352,0.1387,0,0
w301976137,service98,highway,service,driveway,4,53.2695801,-6.1994889,-0.1843,0.0632,0,0
w301976139,pedestrian03,highway,pedestrian,walkway,17,53.2696822,-6.1997680,-0.2028,0.0746,0,0
w301976140,footway21,highway,footway,walkway,3,53.2699662,-6.2000208,-0.2196,0.1062,0,0
w301976225,footway22,highway,footway,walkway,3,53.2698376,-6.1997131,-0.1992,0.0919,0,0
w301978564,pedestrian04,highway,pedestrian,walkway,12,53.2693417,-6.1993847,-0.1773,0.0367,0,0
w301981617,service99,highway,service,driveway,3,53.2683201,-6.1994380,-0.1809,-0.0769,0,0
w302051125,service100,highway,service,driveway,2,53.2679336,-6.1984071,-0.1123,-0.1198,0,0
w302051126,service101,highway,service,driveway,2,53.2680087,-6.1986405,-0.1278,-0.1115,0,0
w302051127,service102,highway,service,driveway,2,53.2680714,-6.1988946,-0.1447,-0.1045,0,0
w302051128,pedestrian05,highway,pedestrian,walkway,7,53.2676739,-6.1986869,-0.1309,-0.1487,0,0
w302051129,footway23,highway,footway,walkway,2,53.2668984,-6.1988805,-0.1438,-0.2350,0,0
w302055001,footway24,highway,footway,walkway,2,53.2707961,-6.2043539,-0.5078,0.1984,0,0
w302105025,service103,highway,service,driveway,7,53.2668388,-6.1973628,-0.0429,-0.2416,0,0
w302105027,service104,highway,service,driveway,2,53.2667529,-6.1976234,-0.0602,-0.2511,0,0
w302105028,service105,highway,service,driveway,2,53.2666880,-6.1973820,-0.0441,-0.2583,0,0
w302105030,service106,highway,service,driveway,4,53.2670193,-6.1980821,-0.0907,-0.2215,0,0
w302105032,service107,highway,service,driveway,3,53.2669577,-6.1976064,-0.0591,-0.2284,0,0
w302105033,service108,highway,service,driveway,2,53.2666427,-6.1971286,-0.0273,-0.2634,0,0
w302105037,service109,highway,service,driveway,4,53.2667465,-6.1967852,-0.0045,-0.2518,0,0
w302105038,service110,highway,service,driveway,2,53.2666890,-6.1968764,-0.0105,-0.2582,0,0
w302105040,pedestrian06,highway,pedestrian,walkway,9,53.2674035,-6.1979203,-0.0799,-0.1788,0,0
w302111078,service111,highway,service,driveway,2,53.2703197,-6.1979969,-0.0850,0.1455,0,0
w302111080,service112,highway,service,driveway,2,53.2703757,-6.1977578,-0.0691,0.1517,0,0
w302114212,service113,highway,service,driveway,4,53.2707206,-6.1977980,-0.0718,0.1900,0,0
w302114213,service114,highway,service,driveway,5,53.2706479,-6.1989599,-0.1491,0.1820,0,0
w302114214,service115,highway,service,driveway,2,53.2706560,-6.1990251,-0.1534,0.1829,0,0
w302114215,service116,highway,service,driveway,3,53.2704136,-6.1989175,-0.1463,0.1559,0,0
w302114216,service117,highway,service,driveway,2,53.2704800,-6.1989861,-0.1508,0.1633,0,0
w302890407,service118,highway,service,driveway,3,53.2688183,-6.1989677,-0.1496,-0.0215,0,0
w313947486,service119,highway,service,driveway,2,53.2667225,-6.1850099,0.7786,-0.2545,0,0
w365281154,unclassified12,highway,unclassified,road,2,53.2719812,-6.2001456,-0.2279,0.3302,0,0
w365541748,service120,highway,service,driveway,3,53.2655916,-6.1969849,-0.0177,-0.3803,0,0
w371240689,unclassified13,highway,unclassified,road,12,53.2711161,-6.2010435,-0.2876,0.2340,0,0
w371478570,unclassified14,highway,unclassified,road,5,53.2727614,-6.1983955,-0.1115,0.4170,0,0
w371478571,unclassified15,highway,unclassified,road,2,53.2730112,-6.1982164,-0.0996,0.4448,0,0
w371478572,unclassified16,highway,unclassified,road,4,53.2722896,-6.1984706,-0.1165,0.3645,0,0
w371478573,unclassified17,highway,unclassified,road,2,53.2720435,-6.1987018,-0.1319,0.3372,0,0
w371480855,unclassified18,highway,unclassified,road,6,53.2717055,-6.1998794,-0.2102,0.2996,0,0
w371480856,unclassified19,highway,unclassified,road,8,53.2715060,-6.1997949,-0.2046,0.2774,0,0
w371480857,unclassified20,highway,unclassified,road,4,53.2718811,-6.1991993,-0.1650,0.3191,0,0
w389138387,Leopardstown Road18,highway,trunk,road,10,53.2724542,-6.2021717,-0.3627,0.3828,0,0
w396019567,Leopardstown Road19,highway,trunk,road,8,53.2727921,-6.2015239,-0.3196,0.4204,0,0
w396019571,Brewery Road01,highway,trunk,road,6,53.2732476,-6.2007275,-0.2666,0.4710,0,0
w396019573,Leopardstown Road20,highway,secondary,road,8,53.2729072,-6.2002849,-0.2372,0.4332,0,0
w396246203,Leopardstown Road21,highway,secondary,road,3,53.2730312,-6.2006399,-0.2608,0.4470,0,0
w396246204,Brewery Road02,highway,trunk,road,6,53.2732850,-6.2009102,-0.2788,0.4752,0,0
w396246205,Leopardstown Road22,highway,secondary,road,2,53.2730741,-6.2009776,-0.2833,0.4518,0,0
w399052096,footway25,highway,footway,walkway,19,53.2735429,-6.2038718,-0.4757,0.5039,0,0
w399052101,service121,highway,service,driveway,4,53.2657893,-6.2102127,-0.8974,-0.3583,0,0
w399060907,service122,highway,service,driveway,5,53.2667045,-6.2097126,-0.8641,-0.2565,0,0
w399060908,service123,highway,service,driveway,6,53.2662207,-6.2083988,-0.7768,-0.3103,0,0
w399060911,service124,highway,service,driveway,2,53.2665303,-6.2080946,-0.7565,-0.2759,0,0
w399060912,service125,highway,service,driveway,3,53.2664683,-6.2081018,-0.7570,-0.2828,0,0
w420131304,cycleway05,highway,cycleway,walkway,2,53.2658323,-6.2095905,-0.8560,-0.3535,0,0
w420131306,footway26,highway,footway,walkway,3,53.2659854,-6.2101468,-0.8930,-0.3365,0,0
w427303728,service126,highway,service,driveway,20,53.2664936,-6.2073030,-0.7039,-0.2800,0,0
w441338291,service127,highway,service,driveway,20,53.2730523,-6.2104093,-0.9105,0.4493,0,0
w441338293,service128,highway,service,driveway,3,53.2730346,-6.2102273,-0.8984,0.4474,0,0
w441338295,service129,highway,service,driveway,3,53.2732941,-6.2095074,-0.8505,0.4762,0,0
w441338296,service130,highway,service,driveway,12,53.2734636,-6.2092378,-0.8326,0.4951,0,0
w441338297,service131,highway,service,driveway,2,53.2731036,-6.2107136,-0.9307,0.4550,0,0
w441338299,service132,highway,service,driveway,7,53.2731806,-6.2112513,-0.9665,0.4636,0,0
w441338300,service133,highway,service,driveway,5,53.2732065,-6.2120455,-1.0193,0.4665,0,0
