osm_wid,name,osmtype,osmsubtype,linkuse,nnodes,lat,lng,z,x,height,levels
w180414962,service30,highway,service,driveway,6,47.4611895,-122.2617513,-0.2171,0.4663,0,0
w180414964,service31,highway,service,driveway,2,47.4575829,-122.2615572,-0.2025,0.0653,0,0
w180414968,service32,highway,service,driveway,4,47.4571072,-122.2593907,-0.0396,0.0124,0,0
w180414970,service33,highway,service,driveway,2,47.4611141,-122.2606194,-0.1320,0.4579,0,0
w180414971,service34,highway,service,driveway,4,47.4608312,-122.2614212,-0.1923,0.4265,0,0
w180414972,service35,highway,service,driveway,2,47.4584376,-122.2616655,-0.2107,0.1603,0,0
w180414973,service36,highway,service,driveway,6,47.4566929,-122.2573628,0.1128,-0.0337,0,0
w180414978,service37,highway,service,driveway,3,47.4568357,-122.2582185,0.0485,-0.0178,0,0
w180414981,service38,highway,service,driveway,2,47.4573254,-122.2615493,-0.2019,0.0366,0,0
w180414982,service39,highway,service,driveway,2,47.4577254,-122.2615569,-0.2025,0.0811,0,0
w180414983,service40,highway,service,driveway,2,47.4570752,-122.2615445,-0.2016,0.0088,0,0
w180414988,service41,highway,service,driveway,3,47.4611941,-122.2607519,-0.1420,0.4668,0,0
w180414989,service42,highway,service,driveway,2,47.4607537,-122.2610166,-0.1619,0.4178,0,0
w180414991,service43,highway,service,driveway,9,47.4561161,-122.2581161,0.0562,-0.0978,0,0
w180414992,service44,highway,service,driveway,3,47.4568400,-122.2586026,0.0196,-0.0173,0,0
w180414993,service45,highway,service,driveway,3,47.4569641,-122.2576391,0.0921,-0.0035,0,0
w180414999,service46,highway,service,driveway,2,47.4579075,-122.2615602,-0.2028,0.1014,0,0
w180415001,service47,highway,service,driveway,2,47.4562967,-122.2609677,-0.1582,-0.0777,0,0
w180415002,service48,highway,service,driveway,3,47.4568379,-122.2584139,0.0338,-0.0176,0,0
w180415003,service49,highway,service,driveway,10,47.4613510,-122.2615533,-0.2022,0.4843,0,0
w180415007,service50,highway,service,driveway,2,47.4588563,-122.2616939,-0.2128,0.2069,0,0
w180415009,service51,highway,service,driveway,2,47.4562501,-122.2615834,-0.2045,-0.0829,0,0
w180415010,service52,highway,service,driveway,2,47.4580434,-122.2615661,-0.2032,0.1165,0,0
w180415011,service53,highway,service,driveway,4,47.4567497,-122.2588020,0.0046,-0.0274,0,0
w180415012,service54,highway,service,driveway,2,47.4563852,-122.2615812,-0.2043,-0.0679,0,0
w180415016,service55,highway,service,driveway,3,47.4569761,-122.2589853,-0.0092,-0.0022,0,0
w180415019,service56,highway,service,driveway,3,47.4569653,-122.2578401,0.0769,-0.0034,0,0
w180415021,service57,highway,service,driveway,3,47.4569781,-122.2591846,-0.0241,-0.0020,0,0
w180415022,service58,highway,service,driveway,2,47.4581603,-122.2615752,-0.2039,0.1295,0,0
w180415023,service59,highway,service,driveway,2,47.4586939,-122.2616807,-0.2118,0.1888,0,0
w180415027,service60,highway,service,driveway,7,47.4564587,-122.2575127,0.1016,-0.0597,0,0
w230236379,service61,highway,service,driveway,14,47.4605882,-122.2522473,0.4974,0.3995,0,0
w230236694,61st Place South,highway,service,driveway,17,47.4556015,-122.2568948,0.1480,-0.1550,0,0
w234678345,service62,highway,service,driveway,2,47.4572639,-122.2572459,0.1216,0.0298,0,0
w234678351,service63,highway,service,driveway,2,47.4572288,-122.2574306,0.1077,0.0259,0,0
w245945487,Andover Park West,highway,tertiary,road,3,47.4609164,-122.2543485,0.3394,0.4359,0,0
w245945489,Southcenter Parkway05,highway,secondary,road,6,47.4554701,-122.2625595,-0.2779,-0.1697,0,0
w245945490,Southcenter Parkway06,highway,secondary,road,5,47.4552225,-122.2623676,-0.2635,-0.1972,0,0
w245945493,Strander Boulevard,highway,secondary,road,5,47.4559123,-122.2615830,-0.2045,-0.1205,0,0
w246086197,motorway_link16,highway,motorway_link,highway,11,47.4573825,-122.2631858,-0.3250,0.0430,0,0
w246143416,motorway_link17,highway,motorway_link,highway,11,47.4607649,-122.2658125,-0.5225,0.4191,0,0
w246153012,Klickitat Drive01,highway,secondary,road,2,47.4574973,-122.2625678,-0.2785,0.0558,0,0
w246153013,motorway_link18,highway,motorway_link,highway,10,47.4587671,-122.2628058,-0.2964,0.1970,0,0
w246153014,Southcenter Parkway07,highway,secondary,road,3,47.4601767,-122.2625221,-0.2751,0.3537,0,0
w246153015,Southcenter Parkway08,highway,secondary,road,3,47.4600755,-122.2624334,-0.2684,0.3424,0,0
w246153016,motorway_link19,highway,motorway_link,highway,6,47.4588103,-122.2629098,-0.3042,0.2018,0,0
w246158544,West Entrance,highway,service,driveway,12,47.4580874,-122.2550094,0.2898,0.1214,0,0
w246158545,Andover Park West01,highway,tertiary,road,62,47.4480500,-122.2544406,0.3325,-0.9947,0,0
w260502522,cycleway01,highway,cycleway,walkway,2,47.4575249,-122.2633749,-0.3392,0.0588,0,0
w262636431,motorway_link20,highway,motorway_link,highway,2,47.4558911,-122.2645689,-0.4290,-0.1228,0,0
w262636432,motorway_link21,highway,motorway_link,highway,4,47.4559295,-122.2645535,-0.4278,-0.1186,0,0
w262636433,motorway_link22,highway,motorway_link,highway,3,47.4559459,-122.2645671,-0.4288,-0.1168,0,0
w293205534,service64,highway,service,driveway,6,47.4593077,-122.2531338,0.4308,0.2571,0,0
w293206979,service65,highway,service,driveway,16,47.4564812,-122.2557636,0.2331,-0.0572,0,0
w293206981,service66,highway,service,driveway,2,47.4611788,-122.2603156,-0.1092,0.4651,0,0
w293206982,service67,highway,service,driveway,2,47.4611596,-122.2601124,-0.0939,0.4630,0,0
w293206983,service68,highway,service,driveway,2,47.4611416,-122.2599250,-0.0798,0.4610,0,0
w293206984,service69,highway,service,driveway,2,47.4611246,-122.2597373,-0.0657,0.4591,0,0
w293206985,service70,highway,service,driveway,2,47.4611048,-122.2595311,-0.0502,0.4569,0,0
w293206986,service71,highway,service,driveway,2,47.4610869,-122.2593413,-0.0359,0.4549,0,0
w293206987,service72,highway,service,driveway,2,47.4610690,-122.2591511,-0.0216,0.4529,0,0
w293206988,service73,highway,service,driveway,2,47.4610508,-122.2589535,-0.0068,0.4509,0,0
w293206989,service74,highway,service,driveway,2,47.4610328,-122.2587604,0.0077,0.4489,0,0
w293206990,service75,highway,service,driveway,18,47.4613993,-122.2586565,0.0156,0.4896,0,0
w293206991,service76,highway,service,driveway,2,47.4610143,-122.2585640,0.0225,0.4468,0,0
w293206992,service77,highway,service,driveway,2,47.4609963,-122.2583751,0.0367,0.4448,0,0
w293206993,service78,highway,service,driveway,2,47.4609777,-122.2581864,0.0509,0.4428,0,0
w293206994,service79,highway,service,driveway,2,47.4609577,-122.2579905,0.0656,0.4405,0,0
w293206995,service80,highway,service,driveway,2,47.4609434,-122.2577961,0.0802,0.4389,0,0
w293206996,service81,highway,service,driveway,2,47.4609278,-122.2573875,0.1110,0.4372,0,0
w293206997,service82,highway,service,driveway,2,47.4609147,-122.2569932,0.1406,0.4358,0,0
w293206998,service83,highway,service,driveway,2,47.4609350,-122.2576036,0.0947,0.4380,0,0
w293206999,service84,highway,service,driveway,2,47.4609212,-122.2571905,0.1258,0.4365,0,0
w293207000,service85,highway,service,driveway,10,47.4599074,-122.2621525,-0.2473,0.3237,0,0
w293207001,service86,highway,service,driveway,2,47.4605351,-122.2617060,-0.2137,0.3935,0,0
w293207002,service87,highway,service,driveway,2,47.4603887,-122.2617069,-0.2138,0.3773,0,0
w293207003,service88,highway,service,driveway,2,47.4602433,-122.2617115,-0.2141,0.3611,0,0
w293207004,service89,highway,service,driveway,2,47.4601100,-122.2617250,-0.2151,0.3463,0,0
w293207005,service90,highway,service,driveway,2,47.4599655,-122.2617270,-0.2153,0.3302,0,0
w293207006,service91,highway,service,driveway,2,47.4598273,-122.2617288,-0.2154,0.3148,0,0
w293207010,service92,highway,service,driveway,2,47.4596983,-122.2617303,-0.2155,0.3005,0,0
w293207011,service93,highway,service,driveway,2,47.4595531,-122.2617321,-0.2157,0.2844,0,0
w293207012,service94,highway,service,driveway,2,47.4594242,-122.2617336,-0.2158,0.2700,0,0
w293207013,service95,highway,service,driveway,2,47.4592977,-122.2617324,-0.2157,0.2560,0,0
w293207014,service96,highway,service,driveway,6,47.4598236,-122.2601535,-0.0970,0.3144,0,0
w293207015,service97,highway,service,driveway,2,47.4603189,-122.2610758,-0.1663,0.3695,0,0
w293207016,service98,highway,service,driveway,2,47.4603175,-122.2608706,-0.1509,0.3693,0,0
w293207017,service99,highway,service,driveway,2,47.4603157,-122.2606735,-0.1361,0.3692,0,0
w293207018,service100,highway,service,driveway,3,47.4604212,-122.2604907,-0.1223,0.3809,0,0
w293207019,service101,highway,service,driveway,2,47.4603125,-122.2602486,-0.1041,0.3688,0,0
w293207263,service102,highway,service,driveway,18,47.4600678,-122.2592184,-0.0267,0.3416,0,0
w293207264,service103,highway,service,driveway,2,47.4603645,-122.2596662,-0.0603,0.3746,0,0
w293207265,service104,highway,service,driveway,2,47.4602993,-122.2594644,-0.0452,0.3673,0,0
w293207266,service105,highway,service,driveway,2,47.4602979,-122.2592692,-0.0305,0.3672,0,0
w293207267,service106,highway,service,driveway,2,47.4602964,-122.2590755,-0.0159,0.3670,0,0
w293207268,service107,highway,service,driveway,2,47.4602949,-122.2588865,-0.0017,0.3668,0,0
w293207269,service108,highway,service,driveway,2,47.4602934,-122.2586926,0.0128,0.3667,0,0
w295285314,service109,highway,service,driveway,2,47.4601564,-122.2581098,0.0567,0.3514,0,0
w295285315,service110,highway,service,driveway,3,47.4601151,-122.2579138,0.0714,0.3468,0,0
w295285316,service111,highway,service,driveway,2,47.4601495,-122.2577332,0.0850,0.3507,0,0
w295285317,service112,highway,service,driveway,8,47.4601443,-122.2575062,0.1020,0.3501,0,0
w295285318,service113,highway,service,driveway,2,47.4599367,-122.2570749,0.1345,0.3270,0,0
w295285319,service114,highway,service,driveway,2,47.4597969,-122.2571065,0.1321,0.3115,0,0
w295285320,service115,highway,service,driveway,2,47.4600764,-122.2570749,0.1345,0.3425,0,0
w295285321,service116,highway,service,driveway,2,47.4602110,-122.2570597,0.1356,0.3575,0,0
w295285322,service117,highway,service,driveway,4,47.4604204,-122.2564967,0.1779,0.3808,0,0
w295285323,service118,highway,service,driveway,2,47.4604237,-122.2562986,0.1928,0.3812,0,0
w295285325,service119,highway,service,driveway,2,47.4604217,-122.2561197,0.2063,0.3809,0,0
w295285327,service120,highway,service,driveway,2,47.4603426,-122.2569998,0.1401,0.3721,0,0
w295285328,service121,highway,service,driveway,2,47.4604870,-122.2569986,0.1402,0.3882,0,0
w295285329,service122,highway,service,driveway,2,47.4604310,-122.2559230,0.2211,0.3820,0,0
w295285331,service123,highway,service,driveway,2,47.4604375,-122.2557468,0.2343,0.3827,0,0
w295285333,service124,highway,service,driveway,27,47.4589228,-122.2548407,0.3024,0.2143,0,0
w295285334,service125,highway,service,driveway,2,47.4604028,-122.2550966,0.2832,0.3788,0,0
w295285337,service126,highway,service,driveway,6,47.4606872,-122.2552631,0.2707,0.4105,0,0
w295285338,service127,highway,service,driveway,2,47.4609562,-122.2547758,0.3073,0.4404,0,0
w295285340,service128,highway,service,driveway,10,47.4612044,-122.2556752,0.2397,0.4680,0,0
w295285342,service129,highway,service,driveway,4,47.4607831,-122.2562258,0.1983,0.4211,0,0
w295285344,service130,highway,service,driveway,4,47.4607124,-122.2557551,0.2337,0.4133,0,0
w295285346,service131,highway,service,driveway,2,47.4609590,-122.2550086,0.2898,0.4407,0,0
w295285348,service132,highway,service,driveway,2,47.4609620,-122.2552558,0.2712,0.4410,0,0
w295285349,service133,highway,service,driveway,2,47.4608958,-122.2564830,0.1790,0.4337,0,0
w295286997,service134,highway,service,driveway,3,47.4562859,-122.2558568,0.2260,-0.0789,0,0
w295286998,service135,highway,service,driveway,2,47.4566928,-122.2568409,0.1521,-0.0337,0,0
w295286999,service136,highway,service,driveway,2,47.4566929,-122.2566476,0.1666,-0.0337,0,0
w295287000,service137,highway,service,driveway,2,47.4566918,-122.2564460,0.1818,-0.0338,0,0
w295287001,service138,highway,service,driveway,2,47.4566904,-122.2562346,0.1976,-0.0340,0,0
w295287002,service139,highway,service,driveway,2,47.4566892,-122.2560332,0.2128,-0.0341,0,0
w295287003,service140,highway,service,driveway,2,47.4567124,-122.2558350,0.2277,-0.0315,0,0
w295287004,service141,highway,service,driveway,2,47.4567121,-122.2556466,0.2419,-0.0316,0,0
w295287005,service142,highway,service,driveway,4,47.4576907,-122.2552994,0.2680,0.0773,0,0
w295287006,service143,highway,service,driveway,5,47.4576018,-122.2549401,0.2950,0.0674,0,0
w295287007,service144,highway,service,driveway,2,47.4575543,-122.2552190,0.2740,0.0621,0,0
w295287008,service145,highway,service,driveway,6,47.4578483,-122.2550446,0.2871,0.0948,0,0
w295287009,service146,highway,service,driveway,2,47.4582588,-122.2553288,0.2657,0.1404,0,0
w295287010,service147,highway,service,driveway,2,47.4583918,-122.2551120,0.2820,0.1552,0,0
w295287011,service148,highway,service,driveway,2,47.4585340,-122.2551055,0.2825,0.1710,0,0
w295287012,service149,highway,service,driveway,2,47.4586622,-122.2551049,0.2826,0.1853,0,0
w295287013,service150,highway,service,driveway,2,47.4587896,-122.2551045,0.2826,0.1994,0,0
w295287014,service151,highway,service,driveway,2,47.4589324,-122.2551038,0.2827,0.2153,0,0
w295287015,service152,highway,service,driveway,2,47.4590574,-122.2551034,0.2827,0.2292,0,0
w295287016,service153,highway,service,driveway,2,47.4591872,-122.2551029,0.2827,0.2437,0,0
w295287017,service154,highway,service,driveway,2,47.4593268,-122.2551023,0.2828,0.2592,0,0
w295287018,service155,highway,service,driveway,2,47.4594526,-122.2551018,0.2828,0.2732,0,0
w295287019,service156,highway,service,driveway,2,47.4595824,-122.2551014,0.2828,0.2876,0,0
w295287020,service157,highway,service,driveway,2,47.4597131,-122.2551008,0.2829,0.3021,0,0
w295287021,service158,highway,service,driveway,2,47.4598430,-122.2551003,0.2829,0.3166,0,0
w295287022,service159,highway,service,driveway,2,47.4599801,-122.2550998,0.2830,0.3318,0,0
w295287023,service160,highway,service,driveway,2,47.4601034,-122.2550993,0.2830,0.3455,0,0
w295287024,service161,highway,service,driveway,2,47.4602503,-122.2550988,0.2830,0.3619,0,0
w295287025,service162,highway,service,driveway,2,47.4575444,-122.2597264,-0.0649,0.0610,0,0
w295287026,service163,highway,service,driveway,9,47.4581688,-122.2596754,-0.0610,0.1304,0,0
w295287027,service164,highway,service,driveway,9,47.4584442,-122.2572923,0.1181,0.1611,0,0
w295287028,service165,highway,service,driveway,7,47.4580830,-122.2572189,0.1236,0.1209,0,0
w295287029,service166,highway,service,driveway,2,47.4582673,-122.2574227,0.1083,0.1414,0,0
w295287030,service167,highway,service,driveway,2,47.4582657,-122.2571730,0.1271,0.1412,0,0
w295287031,service168,highway,service,driveway,2,47.4582666,-122.2569173,0.1463,0.1413,0,0
w295287032,service169,highway,service,driveway,2,47.4570310,-122.2567953,0.1555,0.0039,0,0
w295287033,service170,highway,service,driveway,2,47.4570305,-122.2565467,0.1742,0.0039,0,0
w295287035,service171,highway,service,driveway,2,47.4570302,-122.2561974,0.2004,0.0038,0,0
w295287036,service172,highway,service,driveway,2,47.4570298,-122.2559423,0.2196,0.0038,0,0
w295295091,service173,highway,service,driveway,4,47.4570498,-122.2609162,-0.1543,0.0060,0,0
w295295092,service174,highway,service,driveway,2,47.4575045,-122.2607287,-0.1402,0.0566,0,0
w295295093,service175,highway,service,driveway,7,47.4572836,-122.2601198,-0.0945,0.0320,0,0
w295295094,service176,highway,service,driveway,3,47.4566158,-122.2601031,-0.0932,-0.0423,0,0
w295295096,service177,highway,service,driveway,2,47.4566361,-122.2602939,-0.1075,-0.0400,0,0
w295295097,service178,highway,service,driveway,8,47.4561562,-122.2550957,0.2833,-0.0934,0,0
w295295098,service179,highway,service,driveway,2,47.4563472,-122.2548403,0.3025,-0.0721,0,0
w295295099,service180,highway,service,driveway,2,47.4562970,-122.2550463,0.2870,-0.0777,0,0
w295295100,service181,highway,service,driveway,2,47.4562744,-122.2552478,0.2718,-0.0802,0,0
w295295101,service182,highway,service,driveway,2,47.4562754,-122.2554418,0.2573,-0.0801,0,0
w295295102,service183,highway,service,driveway,2,47.4562765,-122.2556458,0.2419,-0.0800,0,0
w295295103,service184,highway,service,driveway,2,47.4563098,-122.2560510,0.2115,-0.0763,0,0
w295295104,service185,highway,service,driveway,2,47.4561856,-122.2562456,0.1968,-0.0901,0,0
w305274480,motorway09,highway,motorway,highway,5,47.4549325,-122.2637464,-0.3671,-0.2294,0,0
w305274481,motorway10,highway,motorway,highway,5,47.4537721,-122.2647937,-0.4459,-0.3585,0,0
w306739603,cycleway02,highway,cycleway,walkway,3,47.4577028,-122.2644445,-0.4196,0.0786,0,0
w306739604,cycleway03,highway,cycleway,walkway,18,47.4592157,-122.2657647,-0.5189,0.2468,0,0
w306739701,Klickitat Drive02,highway,secondary,road,10,47.4583606,-122.2653467,-0.4874,0.1517,0,0
w309997050,motorway_link23,highway,motorway_link,highway,4,47.4564175,-122.2640773,-0.3920,-0.0643,0,0
w309997051,motorway_link24,highway,motorway_link,highway,2,47.4577273,-122.2639413,-0.3818,0.0813,0,0
w354360699,service186,highway,service,driveway,5,47.4549615,-122.2553020,0.2678,-0.2262,0,0
w354360700,service187,highway,service,driveway,9,47.4554271,-122.2556181,0.2440,-0.1744,0,0
w354360701,service188,highway,service,driveway,3,47.4554904,-122.2557074,0.2373,-0.1674,0,0
w354360702,service189,highway,service,driveway,3,47.4553164,-122.2558824,0.2241,-0.1867,0,0
w354360703,service190,highway,service,driveway,3,47.4551441,-122.2558334,0.2278,-0.2059,0,0
w354360704,service191,highway,service,driveway,5,47.4553144,-122.2557495,0.2341,-0.1870,0,0
w354360705,service192,highway,service,driveway,4,47.4547009,-122.2547488,0.3094,-0.2552,0,0
w354360706,service193,highway,service,driveway,15,47.4544346,-122.2547841,0.3067,-0.2848,0,0
w354360707,service194,highway,service,driveway,12,47.4552995,-122.2577612,0.0829,-0.1886,0,0
w354360708,service195,highway,service,driveway,3,47.4553329,-122.2574471,0.1065,-0.1849,0,0
w354360709,service196,highway,service,driveway,2,47.4555065,-122.2577708,0.0821,-0.1656,0,0
w354360710,service197,highway,service,driveway,2,47.4551631,-122.2574373,0.1072,-0.2038,0,0
w354360711,service198,highway,service,driveway,2,47.4549963,-122.2574091,0.1093,-0.2223,0,0
w354360713,service199,highway,service,driveway,16,47.4548541,-122.2532290,0.4236,-0.2382,0,0
w354360715,service200,highway,service,driveway,13,47.4553435,-122.2536799,0.3897,-0.1837,0,0
w354360716,service201,highway,service,driveway,2,47.4546312,-122.2538350,0.3781,-0.2629,0,0
w354360717,service202,highway,service,driveway,2,47.4547991,-122.2537520,0.3843,-0.2443,0,0
w354360718,service203,highway,service,driveway,2,47.4549822,-122.2536574,0.3914,-0.2239,0,0
w354360720,service204,highway,service,driveway,2,47.4551709,-122.2535644,0.3984,-0.2029,0,0
w354360722,service205,highway,service,driveway,2,47.4552899,-122.2533718,0.4129,-0.1897,0,0
w354360723,service206,highway,service,driveway,2,47.4553423,-122.2531053,0.4329,-0.1839,0,0
w354360726,service207,highway,service,driveway,14,47.4547573,-122.2522041,0.5007,-0.2489,0,0
w354360728,service208,highway,service,driveway,4,47.4539047,-122.2536723,0.3903,-0.3437,0,0
w354360729,service209,highway,service,driveway,11,47.4532084,-122.2535445,0.3999,-0.4211,0,0
w354360732,service210,highway,service,driveway,9,47.4537041,-122.2536902,0.3889,-0.3660,0,0
w354360734,service211,highway,service,driveway,4,47.4528447,-122.2541649,0.3533,-0.4616,0,0
w354360736,service212,highway,service,driveway,2,47.4525309,-122.2538423,0.3775,-0.4965,0,0
w354613502,service213,highway,service,driveway,4,47.4593630,-122.2531884,0.4267,0.2632,0,0
w354613503,service214,highway,service,driveway,12,47.4603632,-122.2530900,0.4341,0.3744,0,0
w354613504,service215,highway,service,driveway,6,47.4609549,-122.2531825,0.4271,0.4402,0,0
w354613505,service216,highway,service,driveway,4,47.4609321,-122.2536622,0.3910,0.4377,0,0
w354613507,service217,highway,service,driveway,4,47.4606702,-122.2528661,0.4509,0.4086,0,0
w354613515,service218,highway,service,driveway,4,47.4587463,-122.2532373,0.4230,0.1946,0,0
w354613517,service219,highway,service,driveway,11,47.4587147,-122.2537563,0.3840,0.1911,0,0
w354613519,service220,highway,service,driveway,3,47.4587771,-122.2534934,0.4037,0.1981,0,0
w354613521,service221,highway,service,driveway,3,47.4588235,-122.2537646,0.3833,0.2032,0,0
w354613522,service222,highway,service,driveway,3,47.4590464,-122.2537682,0.3831,0.2280,0,0
w354613524,service223,highway,service,driveway,3,47.4583688,-122.2527226,0.4617,0.1527,0,0
w354613525,service224,highway,service,driveway,4,47.4586977,-122.2518105,0.5303,0.1892,0,0
w354947492,service225,highway,service,driveway,8,47.4564078,-122.2540447,0.3623,-0.0654,0,0
w354947493,service226,highway,service,driveway,9,47.4561562,-122.2509131,0.5977,-0.0934,0,0
