osm_wid,name,osmtype,osmsubtype,linkuse,nnodes,lat,lng,z,x,height,levels
w215116713,service003,highway,service,driveway,2,49.9953606,8.6780591,0.0918,0.0879,0,0
w215116714,service004,highway,service,driveway,3,49.9954973,8.6763013,-0.0339,0.1031,0,0
w215116715,path001,highway,path,walkway,3,49.9959572,8.6769141,0.0099,0.1542,0,0
w215116716,path002,highway,path,walkway,7,49.9949028,8.6795784,0.2004,0.0370,0,0
w249042317,primary003,highway,primary,road,7,49.9960649,8.6785888,0.1297,0.1662,0,0
w362315611,service005,highway,service,driveway,3,49.9927836,8.6750022,-0.1267,-0.1986,0,0
w378432810,primary004,highway,primary,road,2,49.9961510,8.6777961,0.0730,0.1758,0,0
w394723547,path003,highway,path,walkway,11,49.9943087,8.6741277,-0.1892,-0.0291,0,0
w394723549,path004,highway,path,walkway,12,49.9943979,8.6739755,-0.2001,-0.0191,0,0
w565074687,service006,highway,service,driveway,4,49.9958145,8.6757469,-0.0735,0.1384,0,0
w565074688,service007,highway,service,driveway,2,49.9957675,8.6756573,-0.0799,0.1332,0,0
w565462511,service008,highway,service,driveway,5,49.9949158,8.6777537,0.0700,0.0385,0,0
w565462512,service009,highway,service,driveway,2,49.9949356,8.6777408,0.0690,0.0406,0,0
w566444488,service010,highway,service,driveway,2,49.9951884,8.6773651,0.0422,0.0688,0,0
w566447292,service011,highway,service,driveway,6,49.9955084,8.6765943,-0.0129,0.1043,0,0
w566447293,service012,highway,service,driveway,2,49.9958069,8.6767713,-0.0003,0.1375,0,0
w566757801,service013,highway,service,driveway,2,49.9943071,8.6755852,-0.0851,-0.0292,0,0
w568271852,footway002,highway,footway,walkway,6,49.9933142,8.6751944,-0.1130,-0.1396,0,0
w568271855,footway003,highway,footway,walkway,2,49.9935108,8.6751386,-0.1170,-0.1178,0,0
w569117164,service014,highway,service,driveway,2,49.9932740,8.6750068,-0.1264,-0.1441,0,0
w569117165,service015,highway,service,driveway,3,49.9932280,8.6759316,-0.0603,-0.1492,0,0
w569117166,path005,highway,path,walkway,2,49.9933051,8.6755926,-0.0845,-0.1407,0,0
w569117167,service016,highway,service,driveway,2,49.9930550,8.6755136,-0.0902,-0.1685,0,0
w569749093,Noerdliche Ringstrasse004,highway,residential,slowroad,5,49.9944360,8.6746029,-0.1553,-0.0149,0,0
w579385908,footway004,highway,footway,walkway,3,49.9935382,8.6758687,-0.0648,-0.1147,0,0
w582487403,path006,highway,path,walkway,2,49.9961776,8.6767291,-0.0033,0.1788,0,0
w583790753,Elisabeth-Selbert-Allee001,highway,tertiary,road,5,49.9951765,8.6758655,-0.0650,0.0674,0,0
w623926596,path007,highway,path,walkway,2,49.9944761,8.6764867,-0.0206,-0.0104,0,0
w623927082,cycleway001,highway,cycleway,walkway,3,49.9944832,8.6758020,-0.0696,-0.0096,0,0
w623927439,Noerdliche Ringstrasse005,highway,tertiary,road,2,49.9944943,8.6759731,-0.0573,-0.0084,0,0
w623927441,Elisabeth-Selbert-Allee002,highway,tertiary,road,2,49.9946413,8.6759052,-0.0622,0.0079,0,0
w623927443,Pestalozzistrasse001,highway,residential,slowroad,2,49.9944625,8.6759082,-0.0620,-0.0120,0,0
w623927445,Noerdliche Ringstrasse006,highway,residential,slowroad,3,49.9944830,8.6757618,-0.0724,-0.0097,0,0
w680683586,path008,highway,path,walkway,7,49.9966133,8.6756081,-0.0834,0.2272,0,0
w680683587,path009,highway,path,walkway,2,49.9964101,8.6768428,0.0048,0.2046,0,0
w680683589,Am Dornbusch,highway,residential,slowroad,16,49.9972688,8.6737357,-0.2173,0.3001,0,0
w706493435,primary005,highway,primary,road,3,49.9962748,8.6772998,0.0375,0.1896,0,0
w203793425,DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH,building,bld,bldwall,36,49.9939820,8.6783745,0.1143,-0.0654,0,0
w311939941,house001,building,house,bldwall,5,49.9941710,8.6772783,0.0360,-0.0444,0,0
w311939942,bld001,building,bld,bldwall,16,49.9944440,8.6776366,0.0616,-0.0140,0,0
w340004426,Aldi,building,bld,bldwall,15,49.9953518,8.6775398,0.0547,0.0869,0,0
w340004481,Rossmann,building,bld,bldwall,5,49.9961029,8.6758374,-0.0670,0.1705,0,0
w340004557,Rewe,building,bld,bldwall,8,49.9958484,8.6762879,-0.0348,0.1422,0,0
w340004558,Rewe Getraenkemarkt,building,bld,bldwall,6,49.9959057,8.6760254,-0.0536,0.1485,0,0
w358554284,dm,building,bld,bldwall,7,49.9949814,8.6783304,0.1112,0.0457,0,0
w362265566,bld002,building,bld,bldwall,11,49.9945745,8.6784311,0.1184,0.0005,0,0
w362265567,bld003,building,bld,bldwall,11,49.9952344,8.6767068,-0.0049,0.0739,0,0
w362265570,bld004,building,bld,bldwall,11,49.9945255,8.6781662,0.0994,-0.0050,0,0
w362265572,bld005,building,bld,bldwall,13,49.9927705,8.6779769,0.0859,-0.2001,0,0
w362265574,bld006,building,bld,bldwall,15,49.9931234,8.6774504,0.0483,-0.1609,0,0
w362265579,bld007,building,bld,bldwall,24,49.9933283,8.6771745,0.0286,-0.1381,0,0
w362265592,bld008,building,bld,bldwall,5,49.9931666,8.6777780,0.0717,-0.1561,0,0
w362265593,bld009,building,bld,bldwall,5,49.9935166,8.6784371,0.1188,-0.1171,0,0
w362265596,bld010,building,bld,bldwall,5,49.9930765,8.6772167,0.0316,-0.1661,0,0
w362265597,bld011,building,bld,bldwall,5,49.9936882,8.6777271,0.0681,-0.0980,0,0
w362265599,bld012,building,bld,bldwall,5,49.9931459,8.6776201,0.0604,-0.1584,0,0
w362265603,bld013,building,bld,bldwall,5,49.9928379,8.6770848,0.0221,-0.1926,0,0
w362265606,bld014,building,bld,bldwall,5,49.9942132,8.6775966,0.0587,-0.0397,0,0
w362265608,bld015,building,bld,bldwall,5,49.9944736,8.6783392,0.1118,-0.0107,0,0
w362265612,bld016,building,bld,bldwall,5,49.9931096,8.6782095,0.1025,-0.1624,0,0
w362265614,bld017,building,bld,bldwall,5,49.9933333,8.6779548,0.0843,-0.1375,0,0
w362265615,bld018,building,bld,bldwall,5,49.9943589,8.6781031,0.0949,-0.0235,0,0
w362265616,bld019,building,bld,bldwall,5,49.9937915,8.6773725,0.0427,-0.0866,0,0
w362265631,bld020,building,bld,bldwall,5,49.9931465,8.6779556,0.0844,-0.1583,0,0
w362265635,bld021,building,bld,bldwall,5,49.9950902,8.6762845,-0.0351,0.0578,0,0
w362265636,bld022,building,bld,bldwall,5,49.9943673,8.6783187,0.1103,-0.0225,0,0
w362265651,bld023,building,bld,bldwall,7,49.9929782,8.6770959,0.0229,-0.1770,0,0
w362265657,bld024,building,bld,bldwall,7,49.9951527,8.6762187,-0.0398,0.0648,0,0
w362265658,bld025,building,bld,bldwall,7,49.9931897,8.6784225,0.1178,-0.1535,0,0
w362265664,bld026,building,bld,bldwall,10,49.9960782,8.6761215,-0.0467,0.1677,0,0
w362265665,bld027,building,bld,bldwall,9,49.9934033,8.6767477,-0.0019,-0.1297,0,0
w362265666,bld028,building,bld,bldwall,9,49.9934747,8.6778950,0.0801,-0.1218,0,0
w362265668,bld029,building,bld,bldwall,9,49.9936104,8.6778180,0.0746,-0.1067,0,0
w362265673,bld030,building,bld,bldwall,9,49.9944877,8.6779122,0.0813,-0.0092,0,0
w362265674,bld031,building,bld,bldwall,9,49.9950379,8.6767732,-0.0001,0.0520,0,0
w362313290,bld032,building,bld,bldwall,17,49.9928957,8.6761878,-0.0420,-0.1862,0,0
w362313293,bld033,building,bld,bldwall,5,49.9928776,8.6763904,-0.0275,-0.1882,0,0
w362313332,bld034,building,bld,bldwall,5,49.9927105,8.6758883,-0.0634,-0.2068,0,0
w362313361,bld035,building,bld,bldwall,5,49.9927825,8.6756570,-0.0799,-0.1988,0,0
w362313370,bld036,building,bld,bldwall,6,49.9928285,8.6758363,-0.0671,-0.1936,0,0
w362313372,bld037,building,bld,bldwall,6,49.9926643,8.6751078,-0.1192,-0.2119,0,0
w362313392,bld038,building,bld,bldwall,6,49.9927770,8.6757773,-0.0713,-0.1994,0,0
w362313422,bld039,building,bld,bldwall,7,49.9927818,8.6760652,-0.0507,-0.1988,0,0
w362313423,bld040,building,bld,bldwall,7,49.9927017,8.6751983,-0.1127,-0.2077,0,0
w362313461,bld041,building,bld,bldwall,7,49.9929150,8.6765032,-0.0194,-0.1840,0,0
w362315564,bld042,building,bld,bldwall,17,49.9934336,8.6759435,-0.0594,-0.1264,0,0
w362315566,bld043,building,bld,bldwall,17,49.9933278,8.6760784,-0.0498,-0.1381,0,0
w362315567,bld044,building,bld,bldwall,17,49.9932213,8.6762137,-0.0401,-0.1500,0,0
w362315568,bld045,building,bld,bldwall,18,49.9932245,8.6757154,-0.0757,-0.1496,0,0
w362315569,bld046,building,bld,bldwall,21,49.9938506,8.6755043,-0.0908,-0.0800,0,0
w362315570,bld047,building,bld,bldwall,28,49.9941797,8.6753889,-0.0991,-0.0434,0,0
w362315571,bld048,building,bld,bldwall,5,49.9933243,8.6752492,-0.1091,-0.1385,0,0
w362315577,bld049,building,bld,bldwall,5,49.9936265,8.6758500,-0.0661,-0.1049,0,0
w362315593,bld050,building,bld,bldwall,6,49.9932060,8.6750345,-0.1244,-0.1517,0,0
w362315603,bld051,building,bld,bldwall,8,49.9931567,8.6751601,-0.1154,-0.1571,0,0
w362315606,bld052,building,bld,bldwall,9,49.9930498,8.6759293,-0.0605,-0.1690,0,0
w362377144,bld053,building,bld,bldwall,5,49.9951706,8.6756382,-0.0813,0.0668,0,0
w362377160,bld054,building,bld,bldwall,5,49.9949469,8.6757116,-0.0760,0.0419,0,0
w362377185,terrace001,building,terrace,bldwall,5,49.9946967,8.6756591,-0.0798,0.0141,0,2
w362377188,terrace002,building,terrace,bldwall,6,49.9948966,8.6754463,-0.0950,0.0363,0,0
w362377198,bld055,building,bld,bldwall,6,49.9951126,8.6754095,-0.0976,0.0603,0,0
w362377228,terrace003,building,terrace,bldwall,8,49.9946009,8.6756846,-0.0779,0.0034,0,2
w362377234,bld056,building,bld,bldwall,9,49.9946055,8.6752176,-0.1113,0.0039,0,0
w566440311,apartments001,building,apartments,bldwall,5,49.9948685,8.6761158,-0.0471,0.0332,0,0
w603683551,apartments002,building,apartments,bldwall,9,49.9958428,8.6747987,-0.1413,0.1415,0,0
w603683552,apartments003,building,apartments,bldwall,9,49.9954824,8.6752604,-0.1083,0.1015,0,0
w623926385,apartments004,building,apartments,bldwall,5,49.9943162,8.6761713,-0.0432,-0.0282,0,0
w623926386,apartments005,building,apartments,bldwall,5,49.9940180,8.6762872,-0.0349,-0.0614,0,0
w623926387,apartments006,building,apartments,bldwall,5,49.9940397,8.6768542,0.0057,-0.0590,0,3
w623926389,apartments007,building,apartments,bldwall,5,49.9936986,8.6764669,-0.0220,-0.0969,0,0
w623926390,apartments008,building,apartments,bldwall,5,49.9943900,8.6767679,-0.0005,-0.0200,0,3
