osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w25947558,osm4831210718,osm4831210717,road,"شارع محمد بن ثاني.link5"
w25947558,osm283059578,osm4831210718,road,"شارع محمد بن ثاني.link6"
w25947558,osm4765006133,osm283059578,road,"شارع محمد بن ثاني.link7"
w25947558,osm283059580,osm4765006133,road,"شارع محمد بن ثاني.link8"
w25947558,osm5883169377,osm283059580,road,"شارع محمد بن ثاني.link9"
w25947558,osm5883169378,osm5883169377,road,"شارع محمد بن ثاني.link10"
w25947558,osm5883169380,osm5883169378,road,"شارع محمد بن ثاني.link11"
w25947558,osm5883169381,osm5883169380,road,"شارع محمد بن ثاني.link12"
w25947558,osm5883169379,osm5883169381,road,"شارع محمد بن ثاني.link13"
w25947558,osm1675818871,osm5883169379,road,"شارع محمد بن ثاني.link14"
w25947558,osm4728501556,osm1675818871,road,"شارع محمد بن ثاني.link15"
w25947558,osm1108487443,osm4728501556,road,"شارع محمد بن ثاني.link16"
w25977972,osm5869594540,osm1105615648,road,"الطريق الدائري الثالثي01.link1"
w25977972,osm3999472546,osm5869594540,road,"الطريق الدائري الثالثي01.link2"
w25977972,osm3661040823,osm3999472546,road,"الطريق الدائري الثالثي01.link3"
w25977972,osm1105610683,osm3661040823,road,"الطريق الدائري الثالثي01.link4"
w25977972,osm1105610684,osm1105610683,road,"الطريق الدائري الثالثي01.link5"
w25977972,osm1105610685,osm1105610684,road,"الطريق الدائري الثالثي01.link6"
w25977972,osm2178829509,osm1105610685,road,"الطريق الدائري الثالثي01.link7"
w25977972,osm1105610687,osm2178829509,road,"الطريق الدائري الثالثي01.link8"
w25977972,osm1706195814,osm1105610687,road,"الطريق الدائري الثالثي01.link9"
w25979097,osm283408180,osm283408179,driveway,"service03.link1"
w25991628,osm1704251783,osm4779898760,road,"شارع المنصورة.link1"
w25991628,osm283548751,osm1704251783,road,"شارع المنصورة.link2"
w25991628,osm1770398755,osm283548751,road,"شارع المنصورة.link3"
w25991628,osm2009307875,osm1770398755,road,"شارع المنصورة.link4"
w25991628,osm4779858945,osm2009307875,road,"شارع المنصورة.link5"
w25991630,osm1740192765,osm4779858946,road,"شارع المنصورة01.link1"
w25991630,osm283549405,osm1740192765,road,"شارع المنصورة01.link2"
w25991630,osm283549002,osm283549405,road,"شارع المنصورة01.link3"
w25991630,osm283548897,osm283549002,road,"شارع المنصورة01.link4"
w25991630,osm5885176801,osm283548897,road,"شارع المنصورة01.link5"
w25991632,osm4732380763,osm3234109217,road,"وادي رشيدة.link1"
w25991632,osm4728095680,osm4732380763,road,"وادي رشيدة.link2"
w25991632,osm6420668367,osm4728095680,road,"وادي رشيدة.link3"
w25991632,osm1352549657,osm6420668367,road,"وادي رشيدة.link4"
w25991632,osm4728095665,osm1352549657,road,"وادي رشيدة.link5"
w25991632,osm1280269259,osm4728095665,road,"وادي رشيدة.link6"
w25991632,osm4728095650,osm1280269259,road,"وادي رشيدة.link7"
w25991632,osm4732371130,osm4728095650,road,"وادي رشيدة.link8"
w25991632,osm4732371129,osm4732371130,road,"وادي رشيدة.link9"
w25991632,osm1280269261,osm4732371129,road,"وادي رشيدة.link10"
w25991633,osm2009308128,osm283548310,slowroad,"حطين.link1"
w25991633,osm1225618989,osm2009308128,slowroad,"حطين.link2"
w25991633,osm1280269258,osm1225618989,slowroad,"حطين.link3"
w25991633,osm4779829753,osm1280269258,slowroad,"حطين.link4"
w25991637,osm1225619102,osm283548323,slowroad,"وادي رشيدة01.link1"
w25991637,osm1238509205,osm1225619102,slowroad,"وادي رشيدة01.link2"
w25991637,osm1306743841,osm1238509205,slowroad,"وادي رشيدة01.link3"
w25991637,osm1306743905,osm1306743841,slowroad,"وادي رشيدة01.link4"
w25991637,osm1240229138,osm1306743905,slowroad,"وادي رشيدة01.link5"
w25991637,osm2009308034,osm1240229138,slowroad,"وادي رشيدة01.link6"
w25991637,osm1261045915,osm2009308034,slowroad,"وادي رشيدة01.link7"
w25991637,osm6167488744,osm1261045915,slowroad,"وادي رشيدة01.link8"
w25991637,osm2009307881,osm6167488744,slowroad,"وادي رشيدة01.link9"
w25991637,osm283548324,osm2009307881,slowroad,"وادي رشيدة01.link10"
w25991637,osm6167488748,osm283548324,slowroad,"وادي رشيدة01.link11"
w25991637,osm6167488749,osm6167488748,slowroad,"وادي رشيدة01.link12"
w25991637,osm6167488747,osm6167488749,slowroad,"وادي رشيدة01.link13"
w25991637,osm283548325,osm6167488747,slowroad,"وادي رشيدة01.link14"
w25991637,osm1361125030,osm283548325,slowroad,"وادي رشيدة01.link15"
w25991637,osm1361125029,osm1361125030,slowroad,"وادي رشيدة01.link16"
w25991637,osm1225618976,osm1361125029,slowroad,"وادي رشيدة01.link17"
w25991637,osm1225619050,osm1225618976,slowroad,"وادي رشيدة01.link18"
w25991637,osm1105627186,osm1225619050,slowroad,"وادي رشيدة01.link19"
w25991641,osm4732370414,osm283548315,road,"tertiary01.link1"
w25991641,osm1448839006,osm4732370414,road,"tertiary01.link2"
w25991641,osm4732370417,osm1448839006,road,"tertiary01.link3"
w25991641,osm4732370418,osm4732370417,road,"tertiary01.link4"
w25991641,osm4821100887,osm4732370418,road,"tertiary01.link5"
w25991641,osm4732370419,osm4821100887,road,"tertiary01.link6"
w25991641,osm4821100885,osm4732370419,road,"tertiary01.link7"
w25991641,osm4732370420,osm4821100885,road,"tertiary01.link8"
w25991641,osm1280269265,osm4732370420,road,"tertiary01.link9"
w25991641,osm4732371121,osm1280269265,road,"tertiary01.link10"
w25991641,osm4732371122,osm4732371121,road,"tertiary01.link11"
w25991641,osm4821100884,osm4732371122,road,"tertiary01.link12"
w25991641,osm4732371123,osm4821100884,road,"tertiary01.link13"
w25991641,osm4732371124,osm4732371123,road,"tertiary01.link14"
w25991641,osm4821100886,osm4732371124,road,"tertiary01.link15"
w25991641,osm1280269263,osm4821100886,road,"tertiary01.link16"
w25991641,osm4732371131,osm1280269263,road,"tertiary01.link17"
w25991641,osm4732371126,osm4732371131,road,"tertiary01.link18"
w25991641,osm283548308,osm4732371126,road,"tertiary01.link19"
w25991641,osm4732371127,osm283548308,road,"tertiary01.link20"
w25991641,osm4732371128,osm4732371127,road,"tertiary01.link21"
w25991641,osm1280269261,osm4732371128,road,"tertiary01.link22"
w25991641,osm4732370415,osm1280269261,road,"tertiary01.link23"
w25991641,osm4732370416,osm4732370415,road,"tertiary01.link24"
w25991641,osm283548315,osm4732370416,road,"tertiary01.link25"
w25991657,osm4799439076,osm4779898759,road,"ابن درهم.link1"
w25991657,osm4728558611,osm4799439076,road,"ابن درهم.link2"
w25991657,osm2009307681,osm4728558611,road,"ابن درهم.link3"
w25991657,osm283548740,osm2009307681,road,"ابن درهم.link4"
w25991657,osm6227749201,osm283548740,road,"ابن درهم.link5"
w25991657,osm283548504,osm6227749201,road,"ابن درهم.link6"
w25991657,osm4781334045,osm283548504,road,"ابن درهم.link7"
w25991679,osm4728479816,osm283548618,slowroad,"ابو مسلم.link1"
w25991679,osm4728479817,osm4728479816,slowroad,"ابو مسلم.link2"
w25991679,osm4728479815,osm4728479817,slowroad,"ابو مسلم.link3"
w25991679,osm1740192759,osm4728479815,slowroad,"ابو مسلم.link4"
w25991679,osm283548631,osm1740192759,slowroad,"ابو مسلم.link5"
w25991679,osm283548629,osm283548631,slowroad,"ابو مسلم.link6"
w25991679,osm283548660,osm283548629,slowroad,"ابو مسلم.link7"
w25991679,osm2009307682,osm283548660,slowroad,"ابو مسلم.link8"
w25991679,osm283548620,osm2009307682,slowroad,"ابو مسلم.link9"
w25991679,osm4799439080,osm283548620,slowroad,"ابو مسلم.link10"
w25991679,osm4799439078,osm4799439080,slowroad,"ابو مسلم.link11"
w25991679,osm283548621,osm4799439078,slowroad,"ابو مسلم.link12"
w25991684,osm4728479859,osm283548720,slowroad,"الصالحية.link1"
w25991684,osm4728479861,osm4728479859,slowroad,"الصالحية.link2"
w25991684,osm283548733,osm4728479861,slowroad,"الصالحية.link3"
w25991684,osm4728479875,osm283548733,slowroad,"الصالحية.link4"
w25991684,osm4728479873,osm4728479875,slowroad,"الصالحية.link5"
w25991684,osm4728479872,osm4728479873,slowroad,"الصالحية.link6"
w25991684,osm283548736,osm4728479872,slowroad,"الصالحية.link7"
w25991686,osm283548733,osm283548723,slowroad,"الصالحية01.link1"
w25991686,osm283548734,osm283548733,slowroad,"الصالحية01.link2"
w25991693,osm283548750,osm283548747,slowroad,"قباء.link1"
w25991693,osm4799439075,osm283548750,slowroad,"قباء.link2"
w25991693,osm283548751,osm4799439075,slowroad,"قباء.link3"
w25991722,osm2009307499,osm283548878,road,"هشام بن عقبة.link1"
w25991722,osm2009307505,osm2009307499,road,"هشام بن عقبة.link2"
w25991722,osm283548894,osm2009307505,road,"هشام بن عقبة.link3"
w25991722,osm2009307529,osm283548894,road,"هشام بن عقبة.link4"
w25991722,osm283548999,osm2009307529,road,"هشام بن عقبة.link5"
w25991722,osm283548998,osm283548999,road,"هشام بن عقبة.link6"
w25991722,osm283548921,osm283548998,road,"هشام بن عقبة.link7"
w25991722,osm283548896,osm283548921,road,"هشام بن عقبة.link8"
w25991722,osm283548897,osm283548896,road,"هشام بن عقبة.link9"
w25991741,osm283548996,osm283549002,slowroad,"حرملة بن زيد.link1"
w25991741,osm283549006,osm283548996,slowroad,"حرملة بن زيد.link2"
w25991772,osm1721863214,osm283549170,road,"العرب.link1"
w25991772,osm1721863226,osm1721863214,road,"العرب.link2"
w25991772,osm283549196,osm1721863226,road,"العرب.link3"
w25991772,osm2320693578,osm283549196,road,"العرب.link4"
w25991772,osm1526535791,osm2320693578,road,"العرب.link5"
w25991774,osm1264608990,osm1264609548,slowroad,"المناخ.link1"
w25991774,osm6162823770,osm1264608990,slowroad,"المناخ.link2"
w25991774,osm1264609283,osm6162823770,slowroad,"المناخ.link3"
w25991775,osm283549187,osm283549182,driveway,"service04.link1"
w25991775,osm1721862935,osm283549187,driveway,"service04.link2"
w25991775,osm1721862873,osm1721862935,driveway,"service04.link3"
w25991775,osm1721862843,osm1721862873,driveway,"service04.link4"
w25991775,osm283549188,osm1721862843,driveway,"service04.link5"
w25991779,osm1721863169,osm283549196,slowroad,"ابن فرناس.link1"
w25991779,osm1721863141,osm1721863169,slowroad,"ابن فرناس.link2"
w25991779,osm1721863094,osm1721863141,slowroad,"ابن فرناس.link3"
w25991779,osm1721862907,osm1721863094,slowroad,"ابن فرناس.link4"
w25991779,osm283549188,osm1721862907,slowroad,"ابن فرناس.link5"
w25991779,osm283549198,osm283549188,slowroad,"ابن فرناس.link6"
w25991787,osm283549299,osm283549237,slowroad,"شارع نجمة.link1"
w25991787,osm1721863262,osm283549299,slowroad,"شارع نجمة.link2"
w25991787,osm283549170,osm1721863262,slowroad,"شارع نجمة.link3"
w25991787,osm283549300,osm283549170,slowroad,"شارع نجمة.link4"
w25991787,osm283549298,osm283549300,slowroad,"شارع نجمة.link5"
w25991787,osm1721862807,osm283549298,slowroad,"شارع نجمة.link6"
w25991787,osm4590098230,osm1721862807,slowroad,"شارع نجمة.link7"
w25991787,osm283549240,osm4590098230,slowroad,"شارع نجمة.link8"
w25991793,osm1704253079,osm4728479957,slowroad,"الخبيب.link1"
w25991793,osm2009308166,osm1704253079,slowroad,"الخبيب.link2"
w25991793,osm1704252758,osm2009308166,slowroad,"الخبيب.link3"
w25991793,osm283549257,osm1704252758,slowroad,"الخبيب.link4"
