osm_wid,name,osmtype,osmsubtype,linkuse,nnodes,lat,lng,z,x,height,levels
w22683250,Dietrich-Bonhoeffer-Strasse001,highway,residential,slowroad,2,49.9958414,8.6716944,-499.9187,293.5058,0,0
w22683252,Adolph-Kolping-Strasse002,highway,residential,slowroad,2,49.9964084,8.6714903,-514.7549,359.3169,0,0
w22683255,Dietrich-Bonhoeffer-Strasse002,highway,residential,slowroad,5,49.9953495,8.6725017,-439.4916,236.4144,0,0
w23050232,Noerdliche Ringstrasse,highway,residential,slowroad,7,49.9942873,8.6732347,-385.2303,113.1373,0,0
w23782088,Schnaingartenstrasse,highway,residential,slowroad,2,49.9900852,8.6726188,-435.8527,-374.5258,0,0
w23782090,Schubertstrasse,highway,residential,slowroad,5,49.9912004,8.6734631,-371.0481,-245.1208,0,0
w23782091,Schubertstrasse001,highway,residential,slowroad,2,49.9912604,8.6740991,-322.9957,-238.1574,0,0
w23782235,Taunusstrasse,highway,residential,slowroad,5,49.9902391,8.6713778,-529.3468,-356.6553,0,0
w23782246,Taunusstrasse001,highway,residential,slowroad,17,49.9929503,8.6718401,-491.7814,-42.0154,0,0
w23782268,Peter-Mueller-Strasse,highway,residential,slowroad,11,49.9925289,8.6725119,-441.5112,-90.9242,0,0
w23806222,Schnaingartenstrasse001,highway,residential,slowroad,2,49.9909226,8.6728881,-414.7129,-277.3569,0,0
w23811715,Flachsbachstrasse,highway,residential,slowroad,6,49.9887935,8.6719989,-483.9111,-524.4253,0,0
w23812703,Schnaingartenstrasse002,highway,residential,slowroad,2,49.9915213,8.6730427,-402.4521,-207.8656,0,0
w23812771,Stresemannring,highway,residential,slowroad,10,49.9910913,8.6740828,-324.3973,-257.7819,0,0
w23960957,Schafgasse,highway,residential,slowroad,12,49.9900948,8.6785950,15.0881,-373.4875,0,0
w23961053,An der Pforte,highway,residential,slowroad,12,49.9915226,8.6814677,233.2585,-207.8261,0,0
w23961054,Geissbergstrasse,highway,residential,slowroad,2,49.9920426,8.6824623,308.8126,-147.4961,0,0
w23961076,Geissbergstrasse001,highway,residential,slowroad,3,49.9920618,8.6830336,351.9402,-145.2654,0,0
w23961101,Sonnengaesschen,highway,residential,slowroad,2,49.9898308,8.6789099,38.5854,-404.1346,0,0
w24041711,secondary_link001,highway,secondary_link,road,19,49.9963832,8.6792233,68.7100,356.3003,0,0
w24041712,primary001,highway,primary,road,2,49.9957991,8.6803100,150.1311,288.4887,0,0
w24041713,primary002,highway,primary,road,5,49.9956411,8.6819467,273.4665,270.1375,0,0
w24041714,primary003,highway,primary,road,2,49.9958993,8.6803045,149.8114,300.1232,0,0
w24041715,primary004,highway,primary,road,2,49.9959413,8.6797415,107.3719,305.0104,0,0
w24388781,Wilhelm-Leuschner-Platz,highway,secondary,road,6,49.9894197,8.6796862,96.7533,-451.8581,0,0
w24388784,Fahrgasse,highway,secondary,road,11,49.9888152,8.6792200,60.9810,-522.0011,0,0
w24794867,footway001,highway,footway,walkway,17,49.9887374,8.6769336,-111.6190,-531.0063,0,0
w26595169,track001,highway,track,slowroad,22,49.9969477,8.6790876,59.0269,421.8124,0,0
w26595193,path002,highway,path,walkway,7,49.9956281,8.6804572,161.0664,268.6424,0,0
w26595266,path003,highway,path,walkway,8,49.9906212,8.6834196,379.6456,-312.4648,0,0
w26621894,Am Hainerpfad,highway,track,slowroad,5,49.9909769,8.6858689,564.8104,-271.2144,0,0
w26642902,footway002,highway,footway,walkway,4,49.9889287,8.6807047,173.1219,-508.8526,0,0
w26642911,residential001,highway,residential,slowroad,6,49.9940909,8.6817118,254.2118,90.2369,0,0
w26712925,service001,highway,service,driveway,3,49.9897315,8.6735815,-363.5633,-415.5920,0,0
w26712927,service002,highway,service,driveway,4,49.9902192,8.6736297,-359.4488,-358.9901,0,0
w26923189,Gartenstrasse,highway,residential,slowroad,12,49.9906464,8.6724696,-446.5617,-309.4010,0,0
w26923190,Lutherstrasse,highway,residential,slowroad,11,49.9908317,8.6750297,-253.2070,-287.9231,0,0
w26990120,Mainstrasse,highway,residential,slowroad,8,49.9912789,8.6791513,58.2292,-236.0853,0,0
w27250311,Dietrich-Bonhoeffer-Strasse003,highway,residential,slowroad,2,49.9958019,8.6735918,-356.7898,288.9037,0,0
w27250415,Frankfurter Strasse,highway,secondary,road,11,49.9922623,8.6805678,166.0811,-121.9726,0,0
w27250417,secondary_link002,highway,secondary_link,road,4,49.9950751,8.6792049,66.0269,204.4851,0,0
w27250418,Noerdliche Ringstrasse001,highway,tertiary,road,2,49.9946593,8.6777532,-43.9254,156.2479,0,0
w28498127,Noerdliche Ringstrasse002,highway,tertiary,road,5,49.9947508,8.6783697,2.6836,166.8568,0,0
w29181012,Frankfurter Strasse001,highway,secondary,road,2,49.9950700,8.6803742,154.2511,203.8786,0,0
w31634377,track002,highway,track,slowroad,14,49.9982647,8.6816637,254.7091,574.6202,0,0
w31740072,secondary_link003,highway,secondary_link,road,8,49.9958773,8.6783418,1.6965,297.5888,0,0
w37296980,Elsa-Braendstroem-Strasse,highway,residential,slowroad,2,49.9945484,8.6770629,-96.1176,143.3920,0,0
w37296982,Elsa-Braendstroem-Strasse001,highway,residential,slowroad,2,49.9932687,8.6778712,-36.3922,-5.1444,0,0
w37744253,footway003,highway,footway,walkway,3,49.9932900,8.6783206,-2.4593,-2.6762,0,0
w37744254,In den Baumgaerten,unknown,living_street,unknown,14,49.9933282,8.6790642,53.6868,1.7483,0,0
w37744255,In den Baumgaerten001,unknown,living_street,unknown,13,49.9935644,8.6798712,114.8118,29.1527,0,0
w37744256,steps001,highway,steps,walkway,2,49.9933003,8.6785040,11.3868,-1.4792,0,0
w37744257,footway004,highway,footway,walkway,2,49.9933061,8.6787152,27.3287,-0.8030,0,0
w38537311,Lutherstrasse001,highway,residential,slowroad,4,49.9898055,8.6750692,-251.2424,-407.0227,0,0
w38537312,August-Bebel-Strasse,highway,residential,slowroad,13,49.9895518,8.6777533,-48.9602,-436.5028,0,0
w38574477,Bahnstrasse,highway,tertiary,road,13,49.9896462,8.6721804,-469.3732,-425.4712,0,0
w39988280,footway005,highway,footway,walkway,6,49.9895606,8.6843425,448.2375,-435.5664,0,0
w40451078,track003,highway,track,slowroad,6,49.9965763,8.6806976,180.1442,378.6909,0,0
w40451079,track004,highway,track,slowroad,7,49.9964835,8.6843343,454.4583,367.8700,0,0
w40451080,service003,highway,service,driveway,36,49.9975239,8.6843788,458.8439,488.6098,0,0
w41970183,track005,highway,track,slowroad,6,49.9912973,8.6849607,496.5986,-234.0169,0,0
w45108267,secondary_link004,highway,secondary_link,road,4,49.9954639,8.6786378,23.6207,249.6141,0,0
w45108268,secondary_link005,highway,secondary_link,road,12,49.9958008,8.6787849,35.0518,288.7061,0,0
w45839573,Lutherstrasse002,highway,residential,slowroad,7,49.9917415,8.6745226,-290.5690,-182.3331,0,0
w52502747,Feldstrasse,highway,residential,slowroad,2,49.9924451,8.6779496,-31.2904,-100.7219,0,0
w52502748,Lutherstrasse003,highway,residential,slowroad,13,49.9926128,8.6736426,-356.1053,-81.2012,0,0
w52502755,Pestalozzistrasse,highway,residential,slowroad,7,49.9912584,8.6768657,-114.2485,-238.4349,0,0
w52502756,Gartenstrasse001,highway,residential,slowroad,2,49.9899595,8.6747988,-271.4894,-389.1469,0,0
w52502757,Noerdliche Ringstrasse003,highway,tertiary,road,3,49.9945292,8.6764658,-141.1906,141.1654,0,0
w52502971,Gartenstrasse002,highway,residential,slowroad,7,49.9902812,8.6740328,-328.9710,-351.8076,0,0
w55981995,track006,highway,track,slowroad,4,49.9929513,8.6811885,213.5964,-42.0129,0,0
w55981996,track007,highway,track,slowroad,5,49.9929988,8.6833776,378.8221,-36.5330,0,0
w55981997,track008,highway,track,slowroad,21,49.9933094,8.6835806,394.4472,-0.4884,0,0
w55981998,track009,highway,track,slowroad,17,49.9941544,8.6862289,595.1076,97.5452,0,0
w55981999,Wingertstrasse,highway,residential,slowroad,5,49.9925211,8.6817285,253.9222,-91.9445,0,0
w55982001,track010,highway,track,slowroad,10,49.9946906,8.6837566,409.0973,159.8063,0,0
w61409702,service004,highway,service,driveway,2,49.9897608,8.6745412,-291.1229,-412.2037,0,0
w71340298,path004,highway,path,walkway,3,49.9902304,8.6839937,422.5770,-357.8231,0,0
w82172406,track011,highway,track,slowroad,9,49.9981343,8.6794343,86.3568,559.5155,0,0
w87952682,service005,highway,service,driveway,3,49.9895503,8.6718155,-496.9979,-436.5951,0,0
w95424837,Anne-Frank-Strasse,highway,service,driveway,4,49.9948352,8.6731497,-391.1037,176.7138,0,0
w95424838,Anne-Frank-Strasse001,highway,service,driveway,3,49.9948741,8.6736288,-354.9123,181.2319,0,0
w95424844,service006,highway,service,driveway,2,49.9942226,8.6808027,185.7499,105.5346,0,0
w95424847,Anne-Frank-Strasse002,highway,residential,slowroad,2,49.9946494,8.6753556,-224.8416,155.1348,0,0
w95424859,Anne-Frank-Strasse003,highway,service,driveway,11,49.9946251,8.6740856,-320.6939,152.3196,0,0
w95424860,Anne-Frank-Strasse004,highway,residential,slowroad,4,49.9945771,8.6746062,-281.4607,146.7535,0,0
w95424864,Frankfurter Strasse002,highway,residential,slowroad,5,49.9943392,8.6805329,165.5051,119.0595,0,0
w95424865,Anne-Frank-Strasse005,highway,service,driveway,4,49.9946538,8.6730947,-395.4329,155.6709,0,0
w95424867,path005,highway,path,walkway,5,49.9946876,8.6725197,-438.7845,159.6025,0,0
w95424868,service007,highway,service,driveway,3,49.9946255,8.6723906,-448.5886,152.3925,0,0
w95424873,track012,highway,track,slowroad,13,49.9952864,8.6816200,248.4635,228.9735,0,0
w95424877,service008,highway,service,driveway,6,49.9949078,8.6806954,178.3282,185.0544,0,0
w95424886,Sophie-Scholl-Strasse,highway,path,walkway,14,49.9951823,8.6753160,-227.3063,216.9732,0,0
w95424887,Anne-Frank-Strasse006,highway,service,driveway,2,49.9945736,8.6739014,-334.6429,146.3503,0,0
w95427828,track013,highway,track,slowroad,20,49.9932807,8.6850469,505.0607,-3.8330,0,0
w95427830,Karl-Nahrgang-Strasse,highway,residential,slowroad,10,49.9944076,8.6819517,272.6287,126.9891,0,0
w105705606,primary005,highway,primary,road,6,49.9953283,8.6843632,455.4940,233.8035,0,0
w109505371,path006,highway,path,walkway,4,49.9894485,8.6746837,-280.6830,-448.4463,0,0
w120163323,footway006,highway,footway,walkway,2,49.9933560,8.6743933,-298.7299,5.0365,0,0
w120163638,service009,highway,service,driveway,4,49.9902571,8.6717339,-502.4584,-354.5679,0,0
w120163643,service010,highway,service,driveway,2,49.9901219,8.6717165,-503.9031,-370.2611,0,0
w130160598,Grasweg,highway,footway,walkway,2,49.9931926,8.6846438,474.5573,-14.0610,0,0
w145349757,primary006,highway,primary,road,2,49.9963892,8.6768497,-110.3817,357.0215,0,0
w145349759,primary007,highway,primary,road,5,49.9959902,8.6786092,21.9828,310.6892,0,0
w147435164,Frankfurter Strasse003,highway,secondary,road,14,49.9899636,8.6803175,144.9272,-388.7461,0,0
w148213224,Turmgasse001,highway,footway,walkway,3,49.9892133,8.6823872,300.3514,-475.8417,0,0
w154238329,Fabrikstrasse001,highway,residential,slowroad,2,49.9888748,8.6746089,-286.8939,-515.0286,0,0
w154238330,Feldstrasse001,highway,residential,slowroad,8,49.9920957,8.6749632,-256.9727,-141.2309,0,0
w154238331,Muehlstrasse,highway,residential,slowroad,5,49.9887217,8.6741068,-324.9303,-532.7856,0,0
w155855485,footway007,highway,footway,walkway,12,49.9888783,8.6840110,422.5431,-514.7432,0,0
w166515113,service011,highway,service,driveway,6,49.9983762,8.6827771,338.8310,587.5510,0,0
w166515114,service012,highway,service,driveway,13,49.9975457,8.6833344,380.0586,491.1526,0,0
w166515123,service013,highway,service,driveway,5,49.9984311,8.6830516,359.5981,593.9173,0,0
w166515126,service014,highway,service,driveway,12,49.9975901,8.6839374,425.6012,496.3052,0,0
w166613696,track014,highway,track,slowroad,2,49.9966888,8.6831652,366.4449,391.7122,0,0
w166613697,track015,highway,track,slowroad,2,49.9960544,8.6843993,458.9330,318.0719,0,0
w166626488,service015,highway,service,driveway,11,49.9983828,8.6831748,368.8413,588.3081,0,0
w177730567,Glockengasse001,highway,residential,slowroad,2,49.9890839,8.6816305,243.1257,-490.8497,0,0
w177730568,Glockengasse002,highway,residential,slowroad,2,49.9891095,8.6816215,242.4794,-487.8844,0,0
w177730573,Nordumgehung,highway,primary,road,9,49.9970605,8.6750511,-245.4367,434.9513,0,0
w177730581,secondary_link006,highway,secondary_link,road,17,49.9965146,8.6790781,57.8844,371.5475,0,0
w203793426,Frankfurter Strasse004,highway,secondary,road,2,49.9949689,8.6803812,154.6794,192.1454,0,0
w203793436,service016,highway,service,driveway,7,49.9944926,8.6797684,107.9668,136.8764,0,0
w203793437,service017,highway,service,driveway,4,49.9943289,8.6789003,42.3097,117.8834,0,0
w203793438,service018,highway,service,driveway,9,49.9943555,8.6786929,26.6846,120.9776,0,0
w203793439,service019,highway,service,driveway,6,49.9942157,8.6788452,38.0391,104.7526,0,0
w206505148,service020,highway,service,driveway,2,49.9939368,8.6713155,-530.3905,72.4794,0,0
w206505150,service021,highway,service,driveway,3,49.9944890,8.6717183,-499.4542,136.5556,0,0
w209514620,service022,highway,service,driveway,2,49.9893127,8.6801318,130.2715,-464.2835,0,0
w209528554,service023,highway,service,driveway,3,49.9892571,8.6762780,-160.5709,-470.6859,0,0
w209528556,service024,highway,service,driveway,2,49.9894699,8.6764982,-143.7417,-445.9884,0,0
w209536703,service025,highway,service,driveway,2,49.9895021,8.6774830,-69.4058,-442.2638,0,0
w209879695,service026,highway,service,driveway,3,49.9892329,8.6767711,-123.3856,-473.4967,0,0
w215116708,Elsa-Braendstroem-Strasse002,highway,residential,slowroad,14,49.9936003,8.6772818,-80.5369,33.3532,0,0
w215116709,Noerdliche Ringstrasse004,highway,tertiary,road,3,49.9945935,8.6771995,-85.7634,148.6224,0,0
w215116710,Pestalozzistrasse001,highway,residential,slowroad,9,49.9935515,8.6762461,-158.7359,27.7006,0,0
w215116711,service027,highway,service,driveway,16,49.9952773,8.6778732,-34.2592,227.9694,0,0
w215116712,service028,highway,service,driveway,2,49.9955277,8.6779999,-24.4488,257.0264,0,0
w215116713,service029,highway,service,driveway,2,49.9953606,8.6780591,-20.1470,237.6329,0,0
w215116714,service030,highway,service,driveway,3,49.9954973,8.6763013,-152.6463,253.5157,0,0
w215116715,path007,highway,path,walkway,3,49.9959572,8.6769141,-105.9506,306.8853,0,0
w215116716,path008,highway,path,walkway,7,49.9949028,8.6795784,94.0422,184.4859,0,0
w218684005,service031,highway,service,driveway,4,49.9899526,8.6733878,-377.9628,-389.9242,0,0
w249042316,primary008,highway,primary,road,3,49.9958545,8.6796772,102.4344,294.9319,0,0
w249042317,primary009,highway,primary,road,7,49.9960649,8.6785888,20.5196,319.3683,0,0
w264276393,Frankfurter Strasse005,highway,secondary,road,4,49.9942832,8.6804285,157.5707,112.5635,0,0
w271193098,secondary_link007,highway,secondary_link,road,5,49.9969214,8.6800402,130.8802,418.7433,0,0
w271193314,Frankfurter Strasse006,highway,secondary,road,2,49.9967501,8.6802494,146.4946,398.8629,0,0
w271193315,Frankfurter Strasse007,highway,secondary,road,2,49.9969587,8.6802482,146.6102,423.0718,0,0
w271193579,Frankfurter Strasse008,highway,secondary,road,4,49.9975986,8.6803157,152.3338,497.3312,0,0
w271193904,Frankfurter Strasse009,highway,secondary,road,2,49.9952786,8.6803578,153.2198,228.0877,0,0
w271193906,Frankfurter Strasse010,highway,secondary,road,3,49.9957804,8.6803106,150.1516,286.3204,0,0
w271195004,secondary_link008,highway,secondary_link,road,3,49.9951291,8.6802749,146.8168,210.7386,0,0
w271195005,secondary_link009,highway,secondary_link,road,4,49.9950398,8.6797120,104.2551,200.3762,0,0
w271195880,secondary_link010,highway,secondary_link,road,4,49.9950679,8.6802135,142.1234,203.6340,0,0
w271195881,secondary_link011,highway,secondary_link,road,6,49.9952523,8.6801478,137.3496,225.0400,0,0
w271195883,secondary_link012,highway,secondary_link,road,7,49.9951043,8.6798531,114.9634,207.8641,0,0
w271195885,secondary_link013,highway,secondary_link,road,7,49.9949934,8.6802319,143.4382,194.9956,0,0
w271197071,Frankfurter Strasse011,highway,secondary,road,2,49.9947154,8.6803987,155.7493,162.7254,0,0
w271199544,secondary_link014,highway,secondary_link,road,6,49.9952365,8.6788591,40.0903,223.2167,0,0
w271199545,Noerdliche Ringstrasse005,highway,tertiary,road,8,49.9949953,8.6788309,37.7289,195.2287,0,0
w271199546,Noerdliche Ringstrasse006,highway,tertiary,road,7,49.9949563,8.6788509,39.2007,190.6990,0,0
w271199547,Noerdliche Ringstrasse007,highway,tertiary_link,road,7,49.9951258,8.6787583,32.3789,210.3763,0,0
w271201109,secondary_link015,highway,secondary_link,road,2,49.9950444,8.6793872,79.7558,200.9257,0,0
w271990040,Dietrich-Bonhoeffer-Strasse004,highway,residential,slowroad,2,49.9958748,8.6729608,-404.3335,297.3719,0,0
w272030147,footway008,highway,footway,walkway,8,49.9895951,8.6851374,508.2496,-431.5710,0,0
w301984035,primary010,highway,primary,road,5,49.9957405,8.6819646,274.9199,281.6707,0,0
w301984036,primary011,highway,primary,road,5,49.9949207,8.6854988,540.7819,186.4851,0,0
w358518145,footway009,highway,footway,walkway,4,49.9909615,8.6824804,309.1139,-272.9568,0,0
w358522378,An der Pforte001,highway,residential,slowroad,2,49.9911417,8.6825190,312.2008,-252.0385,0,0
w358522379,An der Pforte002,highway,residential,slowroad,2,49.9913767,8.6824937,310.5239,-224.7712,0,0
w358522380,An der Pforte003,highway,residential,slowroad,2,49.9912329,8.6828864,340.0167,-241.4648,0,0
w358522390,An der Pforte004,highway,residential,slowroad,2,49.9912489,8.6820116,274.0247,-239.5969,0,0
w358551762,Frankfurter Strasse012,highway,residential,slowroad,2,49.9920240,8.6810924,205.4326,-149.6376,0,0
w362242461,service032,highway,service,driveway,5,49.9905637,8.6746919,-278.9570,-319.0279,0,0
w362313519,service033,highway,service,driveway,2,49.9924137,8.6735073,-366.5140,-104.3161,0,0
w362313521,service034,highway,service,driveway,3,49.9929450,8.6713432,-529.2780,-42.6197,0,0
w362313522,service035,highway,service,driveway,5,49.9921763,8.6731872,-390.9016,-131.8576,0,0
w362313523,residential002,highway,residential,slowroad,5,49.9931724,8.6735820,-360.1247,-16.2563,0,0
w362315608,service036,highway,service,driveway,2,49.9925676,8.6739367,-333.9579,-86.4550,0,0
w362315609,residential003,highway,residential,slowroad,3,49.9929323,8.6739369,-333.5887,-44.1339,0,0
w362315610,service037,highway,service,driveway,2,49.9933233,8.6735770,-360.3560,1.2459,0,0
w362315611,service038,highway,service,driveway,3,49.9927836,8.6750022,-253.3537,-61.4006,0,0
w362315612,service039,highway,service,driveway,3,49.9942208,8.6737340,-347.6226,105.4085,0,0
w362315613,residential004,highway,residential,slowroad,7,49.9939123,8.6732827,-381.9780,69.6131,0,0
w377940573,Nordumgehung001,highway,primary,road,2,49.9980272,8.6731414,-388.5719,547.1649,0,0
w378432809,primary012,highway,primary,road,4,49.9953488,8.6838343,415.6113,236.1911,0,0
w378432810,primary013,highway,primary,road,2,49.9961510,8.6777961,-39.2106,329.3597,0,0
w378432814,Nordumgehung002,highway,primary,road,3,49.9965079,8.6764430,-140.9557,370.7984,0,0
w394723544,Noerdliche Ringstrasse008,highway,residential,slowroad,7,49.9938544,8.6716359,-506.2984,62.9125,0,0
w394723547,path009,highway,path,walkway,11,49.9943087,8.6741277,-317.8272,115.6037,0,0
w394723549,path010,highway,path,walkway,12,49.9943979,8.6739755,-329.2260,125.9538,0,0
w423287347,Frankfurter Strasse013,highway,secondary,road,2,49.9963538,8.6802667,147.4084,352.8704,0,0
w446562960,Bahnstrasse001,highway,tertiary,road,6,49.9894940,8.6747451,-276.0013,-443.1695,0,0
w524405113,Feldstrasse002,highway,residential,slowroad,2,49.9925187,8.6798037,108.6867,-92.2094,0,0
w524495504,footway010,highway,footway,walkway,2,49.9976978,8.6839906,429.7187,508.8065,0,0
w564684274,Dietrich-Bonhoeffer-Strasse005,highway,residential,slowroad,3,49.9955630,8.6738364,-338.5697,261.1753,0,0
w564684275,Dietrich-Bonhoeffer-Strasse006,highway,path,walkway,4,49.9953122,8.6735688,-359.0111,232.0722,0,0
w565074687,service040,highway,service,driveway,4,49.9958145,8.6757469,-194.1649,290.3361,0,0
w565074688,service041,highway,service,driveway,2,49.9957675,8.6756573,-200.9720,284.8913,0,0
w565449763,residential005,highway,residential,slowroad,6,49.9949763,8.6747402,-270.9522,193.0807,0,0
w565455994,Sophi-Scholl-Strasse,highway,path,walkway,3,49.9950389,8.6725394,-436.9549,200.3713,0,0
w565462511,service042,highway,service,driveway,5,49.9949158,8.6777537,-43.6274,186.0182,0,0
w565462512,service043,highway,service,driveway,2,49.9949356,8.6777408,-44.5805,188.3081,0,0
w565466859,service044,highway,service,driveway,6,49.9953047,8.6742564,-307.1314,231.1951,0,0
w566444488,service045,highway,service,driveway,2,49.9951884,8.6773651,-72.6790,217.6571,0,0
w566447292,service046,highway,service,driveway,6,49.9955084,8.6765943,-130.5258,254.8041,0,0
w566447293,service047,highway,service,driveway,2,49.9958069,8.6767713,-116.8729,289.4383,0,0
w566447295,Georg-August-Zinn-Strasse002,highway,residential,slowroad,5,49.9952018,8.6741619,-314.3661,219.2524,0,0
w566756580,service048,highway,service,driveway,2,49.9946277,8.6747453,-270.9169,152.6183,0,0
w566757801,service049,highway,service,driveway,2,49.9943071,8.6755852,-207.8555,115.4066,0,0
w566757802,service050,highway,service,driveway,2,49.9942701,8.6748161,-265.9206,111.1164,0,0
w567097386,Sophie-Scholl-Strasse001,highway,path,walkway,9,49.9949974,8.6727572,-420.5585,195.5472,0,0
w567097387,path011,highway,path,walkway,2,49.9950608,8.6734552,-367.8331,202.8918,0,0
w567097965,Anne-Frank-Strasse007,highway,residential,slowroad,2,49.9947925,8.6748155,-265.4534,171.7432,0,0
w568271852,footway011,highway,footway,walkway,6,49.9933142,8.6751944,-238.3232,0.1715,0,0
w568271855,footway012,highway,footway,walkway,2,49.9935108,8.6751386,-242.3405,22.9924,0,0
w569117164,service051,highway,service,driveway,2,49.9932740,8.6750068,-252.5194,-4.4818,0,0
w569117165,service052,highway,service,driveway,3,49.9932280,8.6759316,-182.7844,-9.8416,0,0
w569117166,path012,highway,path,walkway,2,49.9933051,8.6755926,-208.2912,-0.8915,0,0
w569117167,service053,highway,service,driveway,2,49.9930550,8.6755136,-214.4955,-29.9157,0,0
w569749091,path013,highway,path,walkway,2,49.9932444,8.6741187,-319.5638,-7.9059,0,0
w569749092,Wormser Weg001,highway,residential,slowroad,4,49.9923056,8.6743367,-304.0387,-116.8691,0,0
w569749093,Noerdliche Ringstrasse009,highway,residential,slowroad,5,49.9944360,8.6746029,-281.8459,130.3702,0,0
w569749095,residential006,highway,residential,slowroad,3,49.9943993,8.6738983,-335.0515,126.1221,0,0
w569749096,residential007,highway,residential,slowroad,2,49.9943843,8.6737880,-343.3865,124.3827,0,0
w579385908,footway013,highway,footway,walkway,3,49.9935382,8.6758687,-187.2264,26.1670,0,0
w582487403,path014,highway,path,walkway,2,49.9961776,8.6767291,-119.6906,332.4718,0,0
w583790753,Elisabeth-Selbert-Allee001,highway,tertiary,road,5,49.9951765,8.6758655,-185.8479,216.2972,0,0
w614289086,Adolph-Kolping-Strasse003,highway,residential,slowroad,2,49.9966515,8.6715025,-513.5978,387.5354,0,0
w614289087,Adolph-Kolping-Strasse004,highway,steps,walkway,2,49.9966679,8.6715328,-511.2954,389.4267,0,0
w614289088,Adolph-Kolping-Strasse005,highway,footway,walkway,2,49.9966485,8.6718131,-490.1646,387.1717,0,0
w623926596,path015,highway,path,walkway,2,49.9944761,8.6764867,-139.6661,134.9968,0,0
w623927082,cycleway001,highway,cycleway,walkway,3,49.9944832,8.6758020,-191.3229,135.8391,0,0
w623927439,Noerdliche Ringstrasse010,highway,tertiary,road,2,49.9944943,8.6759731,-178.4017,137.1155,0,0
w623927441,Elisabeth-Selbert-Allee002,highway,tertiary,road,2,49.9946413,8.6759052,-183.3798,154.1821,0,0
w623927443,Pestalozzistrasse002,highway,residential,slowroad,2,49.9944625,8.6759082,-183.3339,133.4316,0,0
w623927445,Noerdliche Ringstrasse011,highway,residential,slowroad,3,49.9944830,8.6757618,-194.3590,135.8086,0,0
w623932438,Adolph-Kolping-Strasse006,highway,residential,slowroad,10,49.9960702,8.6731251,-391.7372,320.0492,0,0
w631666980,footway014,highway,footway,walkway,5,49.9965154,8.6723165,-452.3152,371.7221,0,0
w631666981,footway015,highway,footway,walkway,5,49.9967365,8.6713229,-527.0671,397.3918,0,0
w653654695,Bachgasse001,highway,residential,slowroad,11,49.9889955,8.6824124,302.0381,-501.1197,0,0
w653654696,Bachgasse002,highway,path,walkway,3,49.9888443,8.6829871,345.2570,-518.6771,0,0
