osm_wid,name,osmtype,osmsubtype,linkuse,nnodes,lat,lng,z,x,height,levels
w215116716,path02,highway,path,walkway,7,49.9949028,8.6795784,94.0422,184.4859,0,0
w249042317,primary03,highway,primary,road,7,49.9960649,8.6785888,20.5196,319.3683,0,0
w362315611,service05,highway,service,driveway,3,49.9927836,8.6750022,-253.3537,-61.4006,0,0
w378432810,primary04,highway,primary,road,2,49.9961510,8.6777961,-39.2106,329.3597,0,0
w394723547,path03,highway,path,walkway,11,49.9943087,8.6741277,-317.8272,115.6037,0,0
w394723549,path04,highway,path,walkway,12,49.9943979,8.6739755,-329.2260,125.9538,0,0
w565074687,service06,highway,service,driveway,4,49.9958145,8.6757469,-194.1649,290.3361,0,0
w565074688,service07,highway,service,driveway,2,49.9957675,8.6756573,-200.9720,284.8913,0,0
w565462511,service08,highway,service,driveway,5,49.9949158,8.6777537,-43.6274,186.0182,0,0
w565462512,service09,highway,service,driveway,2,49.9949356,8.6777408,-44.5805,188.3081,0,0
w566444488,service10,highway,service,driveway,2,49.9951884,8.6773651,-72.6790,217.6571,0,0
w566447292,service11,highway,service,driveway,6,49.9955084,8.6765943,-130.5258,254.8041,0,0
w566447293,service12,highway,service,driveway,2,49.9958069,8.6767713,-116.8729,289.4383,0,0
w566757801,service13,highway,service,driveway,2,49.9943071,8.6755852,-207.8555,115.4066,0,0
w568271852,footway02,highway,footway,walkway,6,49.9933142,8.6751944,-238.3232,0.1715,0,0
w568271855,footway03,highway,footway,walkway,2,49.9935108,8.6751386,-242.3405,22.9924,0,0
w569117164,service14,highway,service,driveway,2,49.9932740,8.6750068,-252.5194,-4.4818,0,0
w569117165,service15,highway,service,driveway,3,49.9932280,8.6759316,-182.7844,-9.8416,0,0
w569117166,path05,highway,path,walkway,2,49.9933051,8.6755926,-208.2912,-0.8915,0,0
w569117167,service16,highway,service,driveway,2,49.9930550,8.6755136,-214.4955,-29.9157,0,0
w569749093,Noerdliche Ringstrasse04,highway,residential,slowroad,5,49.9944360,8.6746029,-281.8459,130.3702,0,0
w579385908,footway04,highway,footway,walkway,3,49.9935382,8.6758687,-187.2264,26.1670,0,0
w582487403,path06,highway,path,walkway,2,49.9961776,8.6767291,-119.6906,332.4718,0,0
w583790753,Elisabeth-Selbert-Allee01,highway,tertiary,road,5,49.9951765,8.6758655,-185.8479,216.2972,0,0
w623926596,path07,highway,path,walkway,2,49.9944761,8.6764867,-139.6661,134.9968,0,0
w623927082,cycleway01,highway,cycleway,walkway,3,49.9944832,8.6758020,-191.3229,135.8391,0,0
w623927439,Noerdliche Ringstrasse05,highway,tertiary,road,2,49.9944943,8.6759731,-178.4017,137.1155,0,0
w623927441,Elisabeth-Selbert-Allee02,highway,tertiary,road,2,49.9946413,8.6759052,-183.3798,154.1821,0,0
w623927443,Pestalozzistrasse01,highway,residential,slowroad,2,49.9944625,8.6759082,-183.3339,133.4316,0,0
w623927445,Noerdliche Ringstrasse06,highway,residential,slowroad,3,49.9944830,8.6757618,-194.3590,135.8086,0,0
w680683586,path08,highway,path,walkway,7,49.9966133,8.6756081,-203.8508,383.0449,0,0
w680683587,path09,highway,path,walkway,2,49.9964101,8.6768428,-110.8855,359.4472,0,0
w680683589,Am Dornbusch,highway,residential,slowroad,16,49.9972688,8.6737357,-344.4824,459.1368,0,0
w706493435,primary05,highway,primary,road,3,49.9962748,8.6772998,-76.5389,343.7393,0,0
w203793425,DRK-Senioren-Zentrum Langen gemeinnuetzige GmbH,building,bld,bldwall,36,49.9939820,8.6783745,2.2866,77.6379,0,0
w311939941,house01,building,house,bldwall,5,49.9941710,8.6772783,-80.2391,99.5846,0,0
w311939942,bld01,building,bld,bldwall,16,49.9944440,8.6776366,-52.9342,131.2687,0,0
w340004426,Aldi,building,bld,bldwall,15,49.9953518,8.6775398,-59.3373,236.6228,0,0
w340004481,Rossmann,building,bld,bldwall,5,49.9961029,8.6758374,-187.0512,323.8102,0,0
w340004557,Rewe,building,bld,bldwall,8,49.9958484,8.6762879,-153.3094,294.2679,0,0
w340004558,Rewe Getraenkemarkt,building,bld,bldwall,6,49.9959057,8.6760254,-173.0594,300.9177,0,0
w358554284,dm,building,bld,bldwall,7,49.9949814,8.6783304,-0.0498,193.6234,0,0
w362265566,bld02,building,bld,bldwall,11,49.9945745,8.6784311,7.1474,146.4012,0,0
w362265567,bld03,building,bld,bldwall,11,49.9952344,8.6767068,-122.3119,223.0060,0,0
w362265570,bld04,building,bld,bldwall,11,49.9945255,8.6781662,-12.8897,140.7094,0,0
w362265572,bld05,building,bld,bldwall,13,49.9927705,8.6779769,-28.9095,-62.9627,0,0
w362265574,bld06,building,bld,bldwall,15,49.9931234,8.6774504,-68.2871,-21.9937,0,0
w362265579,bld07,building,bld,bldwall,24,49.9933283,8.6771745,-88.9045,1.7821,0,0
w362265592,bld08,building,bld,bldwall,5,49.9931666,8.6777780,-43.5239,-16.9889,0,0
w362265593,bld09,building,bld,bldwall,5,49.9935166,8.6784371,6.5512,23.6288,0,0
w362265596,bld10,building,bld,bldwall,5,49.9930765,8.6772167,-85.9657,-27.4384,0,0
w362265597,bld11,building,bld,bldwall,5,49.9936882,8.6777271,-46.8506,43.5526,0,0
w362265599,bld12,building,bld,bldwall,5,49.9931459,8.6776201,-55.4572,-19.3869,0,0
w362265603,bld13,building,bld,bldwall,5,49.9928379,8.6770848,-96.1584,-55.1203,0,0
w362265606,bld14,building,bld,bldwall,5,49.9942132,8.6775966,-56.1756,104.4804,0,0
w362265608,bld15,building,bld,bldwall,5,49.9944736,8.6783392,0.1129,134.6939,0,0
w362265612,bld16,building,bld,bldwall,5,49.9931096,8.6782095,-11.0246,-23.6117,0,0
w362265614,bld17,building,bld,bldwall,5,49.9933333,8.6779548,-30.0233,2.3598,0,0
w362265615,bld18,building,bld,bldwall,5,49.9943589,8.6781031,-17.8199,121.3808,0,0
w362265616,bld19,building,bld,bldwall,5,49.9937915,8.6773725,-73.5063,55.5454,0,0
w362265631,bld20,building,bld,bldwall,5,49.9931465,8.6779556,-30.1461,-19.3262,0,0
w362265635,bld21,building,bld,bldwall,5,49.9950902,8.6762845,-154.3146,206.2788,0,0
w362265636,bld22,building,bld,bldwall,5,49.9943673,8.6783187,-1.5421,122.3507,0,0
w362265651,bld23,building,bld,bldwall,7,49.9929782,8.6770959,-95.1826,-38.8477,0,0
w362265657,bld24,building,bld,bldwall,7,49.9951527,8.6762187,-159.2161,213.5283,0,0
w362265658,bld25,building,bld,bldwall,7,49.9931897,8.6784225,5.1248,-14.3122,0,0
w362265664,bld26,building,bld,bldwall,10,49.9960782,8.6761215,-165.6390,320.9389,0,0
w362265665,bld27,building,bld,bldwall,9,49.9934033,8.6767477,-121.0292,10.4964,0,0
w362265666,bld28,building,bld,bldwall,9,49.9934747,8.6778950,-34.3920,18.7644,0,0
w362265668,bld29,building,bld,bldwall,9,49.9936104,8.6778180,-40.0670,34.5178,0,0
w362265673,bld30,building,bld,bldwall,9,49.9944877,8.6779122,-32.0914,136.3310,0,0
w362265674,bld31,building,bld,bldwall,9,49.9950379,8.6767732,-117.4923,200.2022,0,0
w362313290,bld32,building,bld,bldwall,17,49.9928957,8.6761878,-163.7835,-48.4112,0,0
w362313293,bld33,building,bld,bldwall,5,49.9928776,8.6763904,-148.5120,-50.5135,0,0
w362313332,bld34,building,bld,bldwall,5,49.9927105,8.6758883,-186.5599,-69.8953,0,0
w362313361,bld35,building,bld,bldwall,5,49.9927825,8.6756570,-203.9430,-61.5388,0,0
w362313370,bld36,building,bld,bldwall,6,49.9928285,8.6758363,-190.3662,-56.1964,0,0
w362313372,bld37,building,bld,bldwall,6,49.9926643,8.6751078,-245.5023,-75.2491,0,0
w362313392,bld38,building,bld,bldwall,6,49.9927770,8.6757773,-194.8715,-62.1763,0,0
w362313422,bld39,building,bld,bldwall,7,49.9927818,8.6760652,-173.1477,-61.6178,0,0
w362313423,bld40,building,bld,bldwall,7,49.9927017,8.6751983,-238.6354,-70.9079,0,0
w362313461,bld41,building,bld,bldwall,7,49.9929150,8.6765032,-139.9638,-46.1715,0,0
w362315564,bld42,building,bld,bldwall,17,49.9934336,8.6759435,-181.6837,14.0242,0,0
w362315566,bld43,building,bld,bldwall,17,49.9933278,8.6760784,-171.6063,1.7454,0,0
w362315567,bld44,building,bld,bldwall,17,49.9932213,8.6762137,-161.5035,-10.6209,0,0
w362315568,bld45,building,bld,bldwall,18,49.9932245,8.6757154,-199.1012,-10.2431,0,0
w362315569,bld46,building,bld,bldwall,21,49.9938506,8.6755043,-214.4102,62.4247,0,0
w362315570,bld47,building,bld,bldwall,28,49.9941797,8.6753889,-222.7940,100.6158,0,0
w362315571,bld48,building,bld,bldwall,5,49.9933243,8.6752492,-234.1765,1.3468,0,0
w362315577,bld49,building,bld,bldwall,5,49.9936265,8.6758500,-188.5462,36.4063,0,0
w362315593,bld50,building,bld,bldwall,6,49.9932060,8.6750345,-250.4966,-12.3836,0,0
w362315603,bld51,building,bld,bldwall,8,49.9931567,8.6751601,-241.0681,-18.0998,0,0
w362315606,bld52,building,bld,bldwall,9,49.9930498,8.6759293,-183.1332,-30.5160,0,0
w362377144,bld53,building,bld,bldwall,5,49.9951706,8.6756382,-203.0031,215.6153,0,0
w362377160,bld54,building,bld,bldwall,5,49.9949469,8.6757116,-197.6843,189.6484,0,0
w362377185,terrace01,building,terrace,bldwall,5,49.9946967,8.6756591,-201.8944,160.6146,0,2
w362377188,terrace02,building,terrace,bldwall,6,49.9948966,8.6754463,-217.7574,183.8204,0,0
w362377198,bld55,building,bld,bldwall,6,49.9951126,8.6754095,-220.3207,208.8828,0,0
w362377228,terrace03,building,terrace,bldwall,8,49.9946009,8.6756846,-200.0622,149.4963,0,2
w362377234,bld56,building,bld,bldwall,9,49.9946055,8.6752176,-235.2962,150.0308,0,0
w566440311,apartments01,building,apartments,bldwall,5,49.9948685,8.6761158,-167.2659,180.5516,0,0
w603683551,apartments02,building,apartments,bldwall,9,49.9958428,8.6747987,-265.6832,293.6300,0,0
w603683552,apartments03,building,apartments,bldwall,9,49.9954824,8.6752604,-231.2001,251.8047,0,0
w623926385,apartments04,building,apartments,bldwall,5,49.9943162,8.6761713,-163.6195,116.4518,0,0
w623926386,apartments05,building,apartments,bldwall,5,49.9940180,8.6762872,-155.1720,81.8360,0,0
w623926387,apartments06,building,apartments,bldwall,5,49.9940397,8.6768542,-112.3677,84.3496,0,3
w623926389,apartments07,building,apartments,bldwall,5,49.9936986,8.6764669,-141.9284,44.7707,0,0
w623926390,apartments08,building,apartments,bldwall,5,49.9943900,8.6767679,-118.5363,125.0115,0,3
